DEBUG:root:Time[0.00000 ms]: Job[ 0], ARRIVE, gpt-4
DEBUG:root:Time[5624.89827 ms]: Job[24], ARRIVE, gpt-8
DEBUG:root:Time[5771.80351 ms]: Job[25], ARRIVE, gpt-8
DEBUG:root:Time[5987.95986 ms]: Job[26], ARRIVE, gpt-8
DEBUG:root:Time[6047.75607 ms]: Job[11], END, 3558.78
DEBUG:root:Time[6194.69555 ms]: Job[12], END, 3374.680000000035
DEBUG:root:Time[6195.21383 ms]: Job[15], START, G56-G57-G58-G59
DEBUG:root:Time[6384.34034 ms]: Job[27], ARRIVE, vgg16-8
DEBUG:root:Time[6423.54173 ms]: Job[ 8], END, 4324.86333333334
DEBUG:root:Time[6518.26478 ms]: Job[28], ARRIVE, gpt-8
DEBUG:root:Time[6639.29959 ms]: Job[ 6], END, 4931.417316935276
DEBUG:root:Time[6641.17842 ms]: Job[19], START, G32-G33-G34-G35
DEBUG:root:Time[6667.55587 ms]: Job[29], ARRIVE, gpt-4
DEBUG:root:Time[6914.03494 ms]: Job[30], ARRIVE, gpt-2
DEBUG:root:Time[6914.03494 ms]: Job[30], START, G36-G37
DEBUG:root:Time[7141.98347 ms]: Job[31], ARRIVE, vgg16-8
DEBUG:root:Time[7209.81351 ms]: Job[32], ARRIVE, gpt-8
DEBUG:root:Time[7224.91477 ms]: Job[33], ARRIVE, gpt-2
DEBUG:root:Time[7513.26206 ms]: Job[13], START, G40-G41-G42-G43-G44-G45-G46-G47
DEBUG:root:Time[7525.38782 ms]: Job[ 7], END, 5659.149999999984
DEBUG:root:Time[7544.71022 ms]: Job[34], ARRIVE, gpt-8
DEBUG:root:Time[7686.80473 ms]: Job[35], ARRIVE, vgg16-2
DEBUG:root:Time[7773.31839 ms]: Job[36], ARRIVE, gpt-4
DEBUG:root:Time[7928.16118 ms]: Job[37], ARRIVE, vgg16-1
DEBUG:root:Time[7928.16118 ms]: Job[37], START, G60
DEBUG:root:Time[7994.46573 ms]: Job[38], ARRIVE, gpt-2
DEBUG:root:Time[8075.02355 ms]: Job[39], ARRIVE, gpt-8
DEBUG:root:Time[8288.61008 ms]: Job[40], ARRIVE, gpt-4
DEBUG:root:Time[8465.23705 ms]: Job[41], ARRIVE, gpt-4
DEBUG:root:Time[8548.34514 ms]: Job[42], ARRIVE, gpt-4
DEBUG:root:Time[8657.16981 ms]: Job[43], ARRIVE, vgg16-1
DEBUG:root:Time[8679.01542 ms]: Job[43], START, G61
DEBUG:root:Time[8713.40393 ms]: Job[21], END, 3628.5599999999995
DEBUG:root:Time[8721.81703 ms]: Job[44], ARRIVE, vgg16-4
DEBUG:root:Time[8910.93472 ms]: Job[45], ARRIVE, gpt-2
DEBUG:root:Time[8949.13179 ms]: Job[46], ARRIVE, gpt-8
DEBUG:root:Time[9146.65296 ms]: Job[47], ARRIVE, resnet50-1
DEBUG:root:Time[9318.36383 ms]: Job[15], END, 5755.310773254567
DEBUG:root:Time[9320.70179 ms]: Job[47], START, G4
DEBUG:root:Time[9320.70179 ms]: Job[33], START, G5-G6
DEBUG:root:Time[9320.70179 ms]: Job[23], START, G56-G57-G58-G59
DEBUG:root:Time[9368.30144 ms]: Job[ 2], END, 8393.026666666641
DEBUG:root:Time[9525.31838 ms]: Job[48], ARRIVE, gpt-4
DEBUG:root:Time[9562.16623 ms]: Job[49], ARRIVE, vgg16-1
DEBUG:root:Time[9562.16623 ms]: Job[49], START, G7
DEBUG:root:Time[9680.38118 ms]: Job[37], END, 1752.2199999999993
DEBUG:root:Time[9849.33393 ms]: Job[50], ARRIVE, gpt-2
DEBUG:root:Time[9963.15676 ms]: Job[51], ARRIVE, gpt-8
DEBUG:root:Time[10289.92939 ms]: Job[52], ARRIVE, gpt-4
DEBUG:root:Time[10642.98566 ms]: Job[53], ARRIVE, resnet50-1
DEBUG:root:Time[10642.98566 ms]: Job[53], START, G60
DEBUG:root:Time[10741.75542 ms]: Job[43], END, 2084.585614913507
DEBUG:root:Time[10977.11018 ms]: Job[54], ARRIVE, vgg16-4
DEBUG:root:Time[11171.50174 ms]: Job[55], ARRIVE, gpt-8
DEBUG:root:Time[11408.12365 ms]: Job[56], ARRIVE, mobilenet-8
DEBUG:root:Time[11425.28623 ms]: Job[49], END, 1863.1200000000008
DEBUG:root:Time[11446.92109 ms]: Job[29], START, G0-G1-G2-G3
DEBUG:root:Time[11453.96913 ms]: Job[14], END, 7899.009290472485
DEBUG:root:Time[11516.20375 ms]: Job[36], START, G32-G33-G34-G35
DEBUG:root:Time[11531.29909 ms]: Job[19], END, 7516.922206749616
DEBUG:root:Time[11633.47045 ms]: Job[57], ARRIVE, vgg16-1
DEBUG:root:Time[11633.47045 ms]: Job[57], START, G7
DEBUG:root:Time[11753.61055 ms]: Job[58], ARRIVE, gpt-8
DEBUG:root:Time[11909.75330 ms]: Job[59], ARRIVE, gpt-4
DEBUG:root:Time[12060.48095 ms]: Job[60], ARRIVE, gpt-4
DEBUG:root:Time[12068.66854 ms]: Job[61], ARRIVE, gpt-8
DEBUG:root:Time[12099.38661 ms]: Job[35], START, G38-G39
DEBUG:root:Time[12104.58488 ms]: Job[ 9], END, 9959.217916666676
DEBUG:root:Time[12335.47169 ms]: Job[62], ARRIVE, gpt-8
DEBUG:root:Time[12540.18661 ms]: Job[28], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[12545.36055 ms]: Job[63], ARRIVE, vgg16-4
DEBUG:root:Time[12594.85062 ms]: Job[ 1], END, 12100.854999999992
DEBUG:root:Time[12774.81179 ms]: Job[47], END, 3628.1588359405814
DEBUG:root:Time[12871.27398 ms]: Job[64], ARRIVE, gpt-8
DEBUG:root:Time[13004.54416 ms]: Job[65], ARRIVE, gpt-8
DEBUG:root:Time[13108.05064 ms]: Job[66], ARRIVE, vgg16-2
DEBUG:root:Time[13182.83508 ms]: Job[67], ARRIVE, vgg16-4
DEBUG:root:Time[13359.35390 ms]: Job[68], ARRIVE, gpt-8
DEBUG:root:Time[13378.40270 ms]: Job[69], ARRIVE, gpt-4
DEBUG:root:Time[13503.51094 ms]: Job[30], END, 6589.476000000014
DEBUG:root:Time[13594.57586 ms]: Job[70], ARRIVE, gpt-2
DEBUG:root:Time[13829.29045 ms]: Job[57], END, 2195.8199999999997
DEBUG:root:Time[13917.78661 ms]: Job[34], START, G40-G41-G42-G43-G44-G45-G46-G47
DEBUG:root:Time[13943.46206 ms]: Job[13], END, 10711.93006691846
DEBUG:root:Time[14063.17538 ms]: Job[22], END, 8799.62008333335
DEBUG:root:Time[14098.58661 ms]: Job[42], START, G60-G61-G62-G63
DEBUG:root:Time[14098.58661 ms]: Job[45], START, G4-G7
DEBUG:root:Time[14098.58661 ms]: Job[38], START, G36-G37
DEBUG:root:Time[14131.98566 ms]: Job[53], END, 3489.0
DEBUG:root:Time[14221.31520 ms]: Job[71], ARRIVE, resnet50-1
DEBUG:root:Time[14702.00948 ms]: Job[72], ARRIVE, gpt-2
DEBUG:root:Time[15158.85568 ms]: Job[73], ARRIVE, gpt-2
DEBUG:root:Time[15250.44955 ms]: Job[74], ARRIVE, gpt-4
DEBUG:root:Time[15513.56125 ms]: Job[75], ARRIVE, gpt-8
DEBUG:root:Time[15675.92559 ms]: Job[76], ARRIVE, resnet50-8
DEBUG:root:Time[15909.23285 ms]: Job[77], ARRIVE, gpt-4
DEBUG:root:Time[15976.91342 ms]: Job[78], ARRIVE, gpt-8
DEBUG:root:Time[16121.78661 ms]: Job[71], START, G48
DEBUG:root:Time[16121.78661 ms]: Job[40], START, G49-G50-G51-G52
DEBUG:root:Time[16121.78661 ms]: Job[50], START, G53-G54
DEBUG:root:Time[16176.76790 ms]: Job[10], END, 13962.524999999983
DEBUG:root:Time[16179.69163 ms]: Job[79], ARRIVE, gpt-4
DEBUG:root:Time[16190.38534 ms]: Job[80], ARRIVE, vgg16-2
DEBUG:root:Time[16360.13709 ms]: Job[36], END, 8586.818693369212
DEBUG:root:Time[16364.18661 ms]: Job[41], START, G32-G33-G34-G35
DEBUG:root:Time[16439.71705 ms]: Job[20], START, G40-G41-G42-G43-G44-G45-G46-G47
DEBUG:root:Time[16440.48661 ms]: Job[34], END, 8895.776387953785
DEBUG:root:Time[16448.02070 ms]: Job[81], ARRIVE, resnet50-4
DEBUG:root:Time[16525.07502 ms]: Job[82], ARRIVE, gpt-4
DEBUG:root:Time[16564.31010 ms]: Job[83], ARRIVE, gpt-4
DEBUG:root:Time[16651.80970 ms]: Job[84], ARRIVE, resnet50-8
DEBUG:root:Time[16690.99342 ms]: Job[85], ARRIVE, gpt-4
DEBUG:root:Time[17060.75994 ms]: Job[48], START, G0-G1-G2-G3
DEBUG:root:Time[17063.75642 ms]: Job[29], END, 10396.200553409428
DEBUG:root:Time[17224.17846 ms]: Job[86], ARRIVE, gpt-8
DEBUG:root:Time[17296.56897 ms]: Job[87], ARRIVE, gpt-8
DEBUG:root:Time[17296.56897 ms]: Job[24], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[17305.78661 ms]: Job[28], END, 10787.52182875511
DEBUG:root:Time[17321.23624 ms]: Job[88], ARRIVE, mobilenet-4
DEBUG:root:Time[17348.19653 ms]: Job[89], ARRIVE, vgg16-1
DEBUG:root:Time[17348.19653 ms]: Job[89], START, G55
DEBUG:root:Time[17653.40110 ms]: Job[90], ARRIVE, gpt-8
DEBUG:root:Time[18048.96848 ms]: Job[91], ARRIVE, mobilenet-8
DEBUG:root:Time[18048.96848 ms]: Job[16], START, G24-G25-G26-G27-G28-G29-G30-G31
DEBUG:root:Time[18056.80831 ms]: Job[92], ARRIVE, vgg16-8
DEBUG:root:Time[18084.86131 ms]: Job[93], ARRIVE, vgg16-1
DEBUG:root:Time[18104.81009 ms]: Job[ 4], END, 16755.030000000017
DEBUG:root:Time[18565.09892 ms]: Job[94], ARRIVE, gpt-2
DEBUG:root:Time[18721.92151 ms]: Job[95], ARRIVE, mobilenet-1
DEBUG:root:Time[19214.58661 ms]: Job[93], START, G55
DEBUG:root:Time[19233.49653 ms]: Job[89], END, 1885.2999999999993
DEBUG:root:Time[19281.47412 ms]: Job[96], ARRIVE, gpt-4
DEBUG:root:Time[19470.07457 ms]: Job[97], ARRIVE, resnet50-8
DEBUG:root:Time[19611.36394 ms]: Job[95], START, G48
DEBUG:root:Time[19645.67661 ms]: Job[71], END, 5424.361410196119
DEBUG:root:Time[19779.64661 ms]: Job[66], START, G5-G6
DEBUG:root:Time[19791.59390 ms]: Job[98], ARRIVE, vgg16-4
DEBUG:root:Time[19791.62329 ms]: Job[33], END, 12566.708519907655
DEBUG:root:Time[19910.62042 ms]: Job[99], ARRIVE, gpt-8
DEBUG:root:Time[20288.83994 ms]: Job[100], ARRIVE, gpt-8
DEBUG:root:Time[20394.31134 ms]: Job[101], ARRIVE, gpt-4
DEBUG:root:Time[20489.10116 ms]: Job[102], ARRIVE, gpt-8
DEBUG:root:Time[20610.16443 ms]: Job[103], ARRIVE, gpt-8
DEBUG:root:Time[20719.06859 ms]: Job[104], ARRIVE, resnet50-4
DEBUG:root:Time[21122.06661 ms]: Job[93], END, 3037.205304046296
DEBUG:root:Time[21122.48980 ms]: Job[105], ARRIVE, gpt-8
DEBUG:root:Time[21223.91656 ms]: Job[106], ARRIVE, vgg16-4
DEBUG:root:Time[21324.56865 ms]: Job[107], ARRIVE, gpt-4
DEBUG:root:Time[21437.50371 ms]: Job[52], START, G60-G61-G62-G63
DEBUG:root:Time[21441.08258 ms]: Job[108], ARRIVE, gpt-8
DEBUG:root:Time[21445.29728 ms]: Job[42], END, 12896.952140656758
DEBUG:root:Time[21560.81114 ms]: Job[109], ARRIVE, gpt-2
DEBUG:root:Time[21796.34804 ms]: Job[110], ARRIVE, resnet50-1
DEBUG:root:Time[21796.34804 ms]: Job[110], START, G55
DEBUG:root:Time[21841.94434 ms]: Job[111], ARRIVE, mobilenet-2
DEBUG:root:Time[22119.68011 ms]: Job[112], ARRIVE, gpt-4
DEBUG:root:Time[22183.07143 ms]: Job[113], ARRIVE, vgg16-8
DEBUG:root:Time[22305.06394 ms]: Job[95], END, 3583.14243026805
DEBUG:root:Time[22392.58355 ms]: Job[70], START, G4-G7
DEBUG:root:Time[22408.70886 ms]: Job[45], END, 13497.774145154885
DEBUG:root:Time[22895.48635 ms]: Job[114], ARRIVE, gpt-8
DEBUG:root:Time[22926.32358 ms]: Job[115], ARRIVE, gpt-8
DEBUG:root:Time[23282.52623 ms]: Job[116], ARRIVE, vgg16-8
DEBUG:root:Time[23377.53411 ms]: Job[117], ARRIVE, mobilenet-1
DEBUG:root:Time[23377.53411 ms]: Job[117], START, G48
DEBUG:root:Time[23396.69525 ms]: Job[118], ARRIVE, gpt-8
DEBUG:root:Time[23681.32407 ms]: Job[119], ARRIVE, gpt-2
DEBUG:root:Time[24386.58661 ms]: Job[59], START, G0-G1-G2-G3
DEBUG:root:Time[24400.37594 ms]: Job[48], END, 14875.057564498185
DEBUG:root:Time[24408.95065 ms]: Job[72], START, G38-G39
DEBUG:root:Time[24412.98661 ms]: Job[35], END, 16726.181876373194
DEBUG:root:Time[24537.42888 ms]: Job[73], START, G53-G54
DEBUG:root:Time[24550.33569 ms]: Job[50], END, 14701.001762394519
DEBUG:root:Time[25192.25328 ms]: Job[60], START, G60-G61-G62-G63
DEBUG:root:Time[25193.44038 ms]: Job[52], END, 14903.510992414062
DEBUG:root:Time[25215.56804 ms]: Job[110], END, 3419.220000000001
DEBUG:root:Time[25237.09959 ms]: Job[69], START, G49-G50-G51-G52
DEBUG:root:Time[25261.71994 ms]: Job[40], END, 16973.109861918478
DEBUG:root:Time[25412.84661 ms]: Job[80], START, G36-G37
DEBUG:root:Time[25424.15694 ms]: Job[38], END, 17429.69121921432
DEBUG:root:Time[26236.44661 ms]: Job[94], START, G48-G55
DEBUG:root:Time[26268.33411 ms]: Job[117], END, 2890.7999999999993
DEBUG:root:Time[28485.64661 ms]: Job[17], START, G40-G41-G42-G43-G44-G45-G46-G47
DEBUG:root:Time[28540.57205 ms]: Job[20], END, 24103.848002914427
DEBUG:root:Time[29194.84661 ms]: Job[44], START, G20-G21-G22-G23
DEBUG:root:Time[29213.12086 ms]: Job[ 5], END, 27608.352544529214
DEBUG:root:Time[29342.31552 ms]: Job[18], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[29397.42397 ms]: Job[24], END, 23772.52570308793
DEBUG:root:Time[31415.88248 ms]: Job[54], START, G56-G57-G58-G59
DEBUG:root:Time[31431.60889 ms]: Job[23], END, 26125.377877057428
DEBUG:root:Time[32236.84661 ms]: Job[63], START, G32-G33-G34-G35
DEBUG:root:Time[32282.93328 ms]: Job[41], END, 23817.696225570162
DEBUG:root:Time[32670.84661 ms]: Job[109], START, G53-G54
DEBUG:root:Time[32678.79280 ms]: Job[73], END, 17519.937114493576
DEBUG:root:Time[32704.02536 ms]: Job[67], START, G16-G17-G18-G19
DEBUG:root:Time[32724.70814 ms]: Job[ 3], END, 31382.847099236606
DEBUG:root:Time[33526.71185 ms]: Job[111], START, G4-G7
DEBUG:root:Time[33549.39555 ms]: Job[70], END, 19954.81968952217
DEBUG:root:Time[34184.04661 ms]: Job[119], START, G38-G39
DEBUG:root:Time[34188.06165 ms]: Job[72], END, 19486.052164408113
DEBUG:root:Time[35316.44661 ms]: Job[74], START, G49-G50-G51-G52
DEBUG:root:Time[35341.45959 ms]: Job[69], END, 21963.056885318263
DEBUG:root:Time[35360.44661 ms]: Job[66], END, 22252.39596828895
DEBUG:root:Time[35668.53771 ms]: Job[77], START, G60-G61-G62-G63
DEBUG:root:Time[35682.20661 ms]: Job[60], END, 23621.725666117047
DEBUG:root:Time[36234.64744 ms]: Job[94], END, 17669.548522563797
DEBUG:root:Time[36297.26419 ms]: Job[111], END, 14455.31984916444
DEBUG:root:Time[36297.83848 ms]: Job[79], START, G4-G5-G6-G7
DEBUG:root:Time[38281.64661 ms]: Job[81], START, G0-G1-G2-G3
DEBUG:root:Time[38325.25994 ms]: Job[59], END, 26415.506640941516
DEBUG:root:Time[38954.34661 ms]: Job[119], END, 15273.022537072713
DEBUG:root:Time[41467.62437 ms]: Job[82], START, G36-G37-G38-G39
DEBUG:root:Time[41471.64661 ms]: Job[80], END, 25281.26127324021
DEBUG:root:Time[43008.19065 ms]: Job[83], START, G48-G53-G54-G55
DEBUG:root:Time[43014.95269 ms]: Job[109], END, 21454.14155708321
DEBUG:root:Time[45062.20896 ms]: Job[81], END, 28614.188256646918
DEBUG:root:Time[45064.50961 ms]: Job[85], START, G0-G1-G2-G3
DEBUG:root:Time[46039.87857 ms]: Job[25], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[46097.34552 ms]: Job[18], END, 42146.6926242113
DEBUG:root:Time[46113.73531 ms]: Job[26], START, G40-G41-G42-G43-G44-G45-G46-G47
DEBUG:root:Time[46171.51161 ms]: Job[17], END, 42280.09726892311
DEBUG:root:Time[46189.05655 ms]: Job[88], START, G49-G50-G51-G52
DEBUG:root:Time[46227.02661 ms]: Job[74], END, 30976.577063638186
DEBUG:root:Time[46864.17848 ms]: Job[96], START, G60-G61-G62-G63
DEBUG:root:Time[46880.23104 ms]: Job[77], END, 30970.998190821276
DEBUG:root:Time[48778.37599 ms]: Job[98], START, G4-G5-G6-G7
DEBUG:root:Time[48802.89848 ms]: Job[79], END, 32623.20684703617
DEBUG:root:Time[48803.43294 ms]: Job[85], END, 32112.43952040748
DEBUG:root:Time[48806.37290 ms]: Job[101], START, G0-G1-G2-G3
DEBUG:root:Time[49161.99786 ms]: Job[88], END, 31840.761614488656
DEBUG:root:Time[49163.19104 ms]: Job[104], START, G49-G50-G51-G52
DEBUG:root:Time[51610.28515 ms]: Job[96], END, 32328.811022993294
DEBUG:root:Time[51610.81920 ms]: Job[106], START, G60-G61-G62-G63
DEBUG:root:Time[52438.27890 ms]: Job[107], START, G48-G53-G54-G55
DEBUG:root:Time[52458.21732 ms]: Job[83], END, 35893.90721653392
DEBUG:root:Time[54230.78874 ms]: Job[112], START, G36-G37-G38-G39
DEBUG:root:Time[54273.79771 ms]: Job[82], END, 37748.722687059926
DEBUG:root:Time[55008.96326 ms]: Job[104], END, 34289.894675588585
DEBUG:root:Time[56553.94223 ms]: Job[101], END, 36159.63089149234
DEBUG:root:Time[56846.72557 ms]: Job[107], END, 35522.15692503807
DEBUG:root:Time[56851.61378 ms]: Job[27], START, G48-G49-G50-G51-G52-G53-G54-G55
DEBUG:root:Time[57184.10516 ms]: Job[31], START, G24-G25-G26-G27-G28-G29-G30-G31
DEBUG:root:Time[57210.05848 ms]: Job[16], END, 53620.12070805573
DEBUG:root:Time[60617.96267 ms]: Job[63], END, 48072.602116650036
DEBUG:root:Time[61287.76805 ms]: Job[54], END, 50310.65787777359
DEBUG:root:Time[62347.26152 ms]: Job[44], END, 53625.444493048824
DEBUG:root:Time[62485.24357 ms]: Job[67], END, 49302.408494651245
DEBUG:root:Time[62486.58793 ms]: Job[32], START, G16-G17-G18-G19-G20-G21-G22-G23
DEBUG:root:Time[62751.32065 ms]: Job[39], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[62794.90857 ms]: Job[25], END, 57023.10506249733
DEBUG:root:Time[62822.71022 ms]: Job[46], START, G40-G41-G42-G43-G44-G45-G46-G47
DEBUG:root:Time[62868.76531 ms]: Job[26], END, 56880.80545713634
DEBUG:root:Time[64953.85207 ms]: Job[51], START, G32-G33-G34-G35-G36-G37-G38-G39
DEBUG:root:Time[64965.20207 ms]: Job[112], END, 42845.5219621454
DEBUG:root:Time[65414.17065 ms]: Job[39], END, 57339.14709930508
DEBUG:root:Time[65420.79022 ms]: Job[55], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[70629.21359 ms]: Job[56], START, G40-G41-G42-G43-G44-G45-G46-G47
DEBUG:root:Time[70630.81022 ms]: Job[46], END, 61681.678421269724
DEBUG:root:Time[70902.55665 ms]: Job[58], START, G32-G33-G34-G35-G36-G37-G38-G39
DEBUG:root:Time[70924.75207 ms]: Job[51], END, 60961.595316953346
DEBUG:root:Time[71415.21359 ms]: Job[61], START, G0-G1-G2-G3-G4-G5-G6-G7
DEBUG:root:Time[71417.81380 ms]: Job[98], END, 51626.21990703847
DEBUG:root:Time[72625.01413 ms]: Job[106], END, 51401.09757760035
DEBUG:root:Time[72632.58088 ms]: Job[62], START, G56-G57-G58-G59-G60-G61-G62-G63
DEBUG:root:Time[74078.06359 ms]: Job[61], END, 62009.39505228473
DEBUG:root:Time[74078.26378 ms]: Job[64], START, G0-G1-G2-G3-G4-G5-G6-G7
DEBUG:root:Time[74454.53088 ms]: Job[62], END, 62119.05919492559
DEBUG:root:Time[74458.70378 ms]: Job[65], START, G56-G57-G58-G59-G60-G61-G62-G63
DEBUG:root:Time[74829.21359 ms]: Job[56], END, 63421.08994038452
DEBUG:root:Time[74839.14378 ms]: Job[68], START, G40-G41-G42-G43-G44-G45-G46-G47
DEBUG:root:Time[77345.47822 ms]: Job[75], START, G16-G17-G18-G19-G20-G21-G22-G23
DEBUG:root:Time[77379.94793 ms]: Job[32], END, 70170.13441291593
DEBUG:root:Time[77463.19155 ms]: Job[76], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[77521.64522 ms]: Job[55], END, 66350.14347762347
DEBUG:root:Time[78916.59155 ms]: Job[78], START, G56-G57-G58-G59-G60-G61-G62-G63
DEBUG:root:Time[78926.45378 ms]: Job[65], END, 65921.90961852596
DEBUG:root:Time[80188.49155 ms]: Job[84], START, G40-G41-G42-G43-G44-G45-G46-G47
DEBUG:root:Time[80200.44378 ms]: Job[68], END, 66841.08987477073
DEBUG:root:Time[80483.26155 ms]: Job[86], START, G0-G1-G2-G3-G4-G5-G6-G7
DEBUG:root:Time[80508.46378 ms]: Job[64], END, 67637.18980207044
DEBUG:root:Time[82995.69155 ms]: Job[87], START, G16-G17-G18-G19-G20-G21-G22-G23
DEBUG:root:Time[83004.62822 ms]: Job[75], END, 67491.06696932875
DEBUG:root:Time[87608.19155 ms]: Job[90], START, G32-G33-G34-G35-G36-G37-G38-G39
DEBUG:root:Time[87657.58665 ms]: Job[58], END, 75903.97610050275
DEBUG:root:Time[88010.52555 ms]: Job[91], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[88013.19155 ms]: Job[76], END, 72337.26595822361
DEBUG:root:Time[89788.99155 ms]: Job[84], END, 73137.18184526358
DEBUG:root:Time[89792.99988 ms]: Job[92], START, G40-G41-G42-G43-G44-G45-G46-G47
DEBUG:root:Time[91664.52555 ms]: Job[91], END, 73615.55706976335
DEBUG:root:Time[91668.20516 ms]: Job[97], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[91896.20516 ms]: Job[99], START, G56-G57-G58-G59-G60-G61-G62-G63
DEBUG:root:Time[91948.28155 ms]: Job[78], END, 75971.36812673998
DEBUG:root:Time[97182.61516 ms]: Job[100], START, G0-G1-G2-G3-G4-G5-G6-G7
DEBUG:root:Time[97238.29155 ms]: Job[86], END, 80014.11308786098
DEBUG:root:Time[98982.40516 ms]: Job[102], START, G48-G49-G50-G51-G52-G53-G54-G55
DEBUG:root:Time[98986.96378 ms]: Job[27], END, 92602.623436593
DEBUG:root:Time[99695.81849 ms]: Job[103], START, G16-G17-G18-G19-G20-G21-G22-G23
DEBUG:root:Time[99750.72155 ms]: Job[87], END, 82454.15257982317
DEBUG:root:Time[99845.46516 ms]: Job[100], END, 79556.62521730084
DEBUG:root:Time[99848.24183 ms]: Job[105], START, G0-G1-G2-G3-G4-G5-G6-G7
DEBUG:root:Time[100594.40516 ms]: Job[108], START, G32-G33-G34-G35-G36-G37-G38-G39
DEBUG:root:Time[100639.88155 ms]: Job[90], END, 82986.48044751324
DEBUG:root:Time[101579.91516 ms]: Job[113], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[101585.20516 ms]: Job[97], END, 82115.13059170524
DEBUG:root:Time[102836.80516 ms]: Job[108], END, 81395.7225796748
DEBUG:root:Time[102838.36988 ms]: Job[114], START, G32-G33-G34-G35-G36-G37-G38-G39
DEBUG:root:Time[103152.30516 ms]: Job[102], END, 82663.20400560371
DEBUG:root:Time[103161.93516 ms]: Job[115], START, G48-G49-G50-G51-G52-G53-G54-G55
DEBUG:root:Time[104897.83516 ms]: Job[116], START, G56-G57-G58-G59-G60-G61-G62-G63
