DEBUG:root:Time[0.00000 ms]: Job[ 0], ARRIVE, gpt-4
DEBUG:root:Time[20610.16443 ms]: Job[103], ARRIVE, gpt-8
DEBUG:root:Time[20719.06859 ms]: Job[104], ARRIVE, resnet50-4
DEBUG:root:Time[21110.25254 ms]: Job[45], START, G16-G23
DEBUG:root:Time[21117.46848 ms]: Job[50], START, G25-G30
DEBUG:root:Time[21120.84049 ms]: Job[30], END, 14206.805548397737
DEBUG:root:Time[21122.48980 ms]: Job[105], ARRIVE, gpt-8
DEBUG:root:Time[21131.97278 ms]: Job[22], END, 15868.417484026215
DEBUG:root:Time[21223.91656 ms]: Job[106], ARRIVE, vgg16-4
DEBUG:root:Time[21324.56865 ms]: Job[107], ARRIVE, gpt-4
DEBUG:root:Time[21441.08258 ms]: Job[108], ARRIVE, gpt-8
DEBUG:root:Time[21560.81114 ms]: Job[109], ARRIVE, gpt-2
DEBUG:root:Time[21768.59515 ms]: Job[66], START, G26-G31
DEBUG:root:Time[21796.34804 ms]: Job[110], ARRIVE, resnet50-1
DEBUG:root:Time[21801.06419 ms]: Job[95], END, 3079.1426787770506
DEBUG:root:Time[21841.94434 ms]: Job[111], ARRIVE, mobilenet-2
DEBUG:root:Time[22119.68011 ms]: Job[112], ARRIVE, gpt-4
DEBUG:root:Time[22183.07143 ms]: Job[113], ARRIVE, vgg16-8
DEBUG:root:Time[22895.48635 ms]: Job[114], ARRIVE, gpt-8
DEBUG:root:Time[22926.32358 ms]: Job[115], ARRIVE, gpt-8
DEBUG:root:Time[23282.52623 ms]: Job[116], ARRIVE, vgg16-8
DEBUG:root:Time[23377.53411 ms]: Job[117], ARRIVE, mobilenet-1
DEBUG:root:Time[23396.69525 ms]: Job[118], ARRIVE, gpt-8
DEBUG:root:Time[23681.32407 ms]: Job[119], ARRIVE, gpt-2
DEBUG:root:Time[23705.09881 ms]: Job[110], START, G8
DEBUG:root:Time[23705.09881 ms]: Job[117], START, G9
DEBUG:root:Time[23705.09881 ms]: Job[23], START, G10-G11-G12-G13
DEBUG:root:Time[23705.09881 ms]: Job[70], START, G14-G15
DEBUG:root:Time[23708.11848 ms]: Job[ 7], END, 21841.880659359107
DEBUG:root:Time[25543.39175 ms]: Job[19], END, 21529.014867428912
DEBUG:root:Time[25544.08746 ms]: Job[29], START, G19-G20-G21-G22
DEBUG:root:Time[26595.89881 ms]: Job[117], END, 3218.364699884991
DEBUG:root:Time[27091.07835 ms]: Job[72], START, G8-G9
DEBUG:root:Time[27124.31881 ms]: Job[110], END, 5327.97076911954
DEBUG:root:Time[29192.99515 ms]: Job[36], START, G4-G5-G6-G7
DEBUG:root:Time[29213.12086 ms]: Job[ 5], END, 27608.352544529214
DEBUG:root:Time[29587.89479 ms]: Job[73], START, G16-G23
DEBUG:root:Time[29588.14646 ms]: Job[45], END, 20677.21174417279
DEBUG:root:Time[30851.40113 ms]: Job[80], START, G17-G18
DEBUG:root:Time[30872.09162 ms]: Job[38], END, 22877.625899684237
DEBUG:root:Time[31503.45179 ms]: Job[40], START, G0-G1-G2-G3
DEBUG:root:Time[31504.35191 ms]: Job[ 3], END, 30162.49086513981
DEBUG:root:Time[31888.85276 ms]: Job[41], START, G19-G20-G21-G22
DEBUG:root:Time[31901.57413 ms]: Job[29], END, 25234.01825460954
DEBUG:root:Time[32704.20113 ms]: Job[94], START, G25-G30
DEBUG:root:Time[32708.51348 ms]: Job[50], END, 22859.179547650827
DEBUG:root:Time[33510.80935 ms]: Job[109], START, G27-G28
DEBUG:root:Time[33512.53128 ms]: Job[33], END, 26287.616503726378
DEBUG:root:Time[33731.79515 ms]: Job[111], START, G14-G15
DEBUG:root:Time[33754.61781 ms]: Job[70], END, 20160.04195436312
DEBUG:root:Time[33975.14290 ms]: Job[42], START, G4-G5-G6-G7
DEBUG:root:Time[33976.31848 ms]: Job[36], END, 26203.00008798117
DEBUG:root:Time[34703.36348 ms]: Job[119], START, G24-G29
DEBUG:root:Time[34714.48746 ms]: Job[35], END, 27027.68272350983
DEBUG:root:Time[36182.32551 ms]: Job[72], END, 21480.316028634126
DEBUG:root:Time[36490.15840 ms]: Job[111], END, 14648.21405830338
DEBUG:root:Time[36492.19515 ms]: Job[44], START, G8-G9-G14-G15
DEBUG:root:Time[38123.52213 ms]: Job[73], END, 22964.666443401165
DEBUG:root:Time[38923.79623 ms]: Job[48], START, G16-G23-G26-G31
DEBUG:root:Time[38928.99515 ms]: Job[66], END, 25820.94450354524
DEBUG:root:Time[39496.58015 ms]: Job[119], END, 15815.256072328419
DEBUG:root:Time[40897.68290 ms]: Job[52], START, G0-G1-G2-G3
DEBUG:root:Time[40920.21846 ms]: Job[40], END, 32631.60837572186
DEBUG:root:Time[41032.65563 ms]: Job[54], START, G4-G5-G6-G7
DEBUG:root:Time[41040.59356 ms]: Job[42], END, 32492.248425912803
DEBUG:root:Time[43482.20113 ms]: Job[59], START, G24-G25-G29-G30
DEBUG:root:Time[43482.54021 ms]: Job[94], END, 24917.4412900081
DEBUG:root:Time[44674.88623 ms]: Job[52], END, 34384.9568415024
DEBUG:root:Time[44676.20113 ms]: Job[60], START, G0-G1-G2-G3
DEBUG:root:Time[44837.04610 ms]: Job[63], START, G16-G23-G26-G31
DEBUG:root:Time[44847.73690 ms]: Job[48], END, 35322.418516420905
DEBUG:root:Time[45188.70018 ms]: Job[109], END, 23627.889040961003
DEBUG:root:Time[47853.54273 ms]: Job[67], START, G17-G18-G27-G28
DEBUG:root:Time[47865.00113 ms]: Job[80], END, 31674.615790684442
DEBUG:root:Time[48357.60395 ms]: Job[69], START, G10-G11-G12-G13
DEBUG:root:Time[48379.87360 ms]: Job[23], END, 43073.64258210113
DEBUG:root:Time[48693.82835 ms]: Job[74], START, G19-G20-G21-G22
DEBUG:root:Time[48763.93276 ms]: Job[41], END, 40298.69570944813
DEBUG:root:Time[55017.10769 ms]: Job[77], START, G0-G1-G2-G3
DEBUG:root:Time[55065.48780 ms]: Job[60], END, 43005.0068502283
DEBUG:root:Time[58366.17706 ms]: Job[79], START, G24-G25-G29-G30
DEBUG:root:Time[58402.37446 ms]: Job[59], END, 46492.62115838586
DEBUG:root:Time[59547.95861 ms]: Job[81], START, G10-G11-G12-G13
DEBUG:root:Time[59594.46395 ms]: Job[69], END, 46216.061250090126
DEBUG:root:Time[65978.02781 ms]: Job[82], START, G0-G1-G2-G3
DEBUG:root:Time[66005.71131 ms]: Job[83], START, G16-G23-G26-G31
DEBUG:root:Time[66007.98403 ms]: Job[63], END, 53462.62348347969
DEBUG:root:Time[66027.46769 ms]: Job[77], END, 50118.234840580175
DEBUG:root:Time[66420.91564 ms]: Job[81], END, 49972.8949397674
DEBUG:root:Time[66424.33650 ms]: Job[85], START, G10-G11-G12-G13
DEBUG:root:Time[66857.77464 ms]: Job[88], START, G19-G20-G21-G22
DEBUG:root:Time[66927.90835 ms]: Job[74], END, 51677.4588024558
DEBUG:root:Time[68246.11919 ms]: Job[96], START, G8-G9-G14-G15
DEBUG:root:Time[68256.31489 ms]: Job[44], END, 59534.497862910575
DEBUG:root:Time[69982.34365 ms]: Job[98], START, G19-G20-G21-G22
DEBUG:root:Time[69983.18456 ms]: Job[88], END, 52661.94831995507
DEBUG:root:Time[70098.39650 ms]: Job[85], END, 53407.40307347309
DEBUG:root:Time[70107.13447 ms]: Job[101], START, G10-G11-G12-G13
DEBUG:root:Time[70151.89131 ms]: Job[104], START, G17-G18-G27-G28
DEBUG:root:Time[70161.47851 ms]: Job[67], END, 56978.64342743052
DEBUG:root:Time[71521.53031 ms]: Job[106], START, G4-G5-G6-G7
DEBUG:root:Time[71542.70914 ms]: Job[54], END, 60565.59896831369
DEBUG:root:Time[72864.62586 ms]: Job[96], END, 53583.15173800406
DEBUG:root:Time[72867.17464 ms]: Job[107], START, G8-G9-G14-G15
DEBUG:root:Time[74271.72871 ms]: Job[112], START, G16-G23-G26-G31
DEBUG:root:Time[74298.07131 ms]: Job[83], END, 57733.76120783681
DEBUG:root:Time[75826.84080 ms]: Job[104], END, 55107.77221254015
DEBUG:root:Time[75958.78204 ms]: Job[10], START, G10-G11-G12-G13-G17-G18-G27-G28
DEBUG:root:Time[75960.88647 ms]: Job[101], END, 55566.57513412618
DEBUG:root:Time[77311.77464 ms]: Job[107], END, 55987.20599464384
DEBUG:root:Time[78096.61904 ms]: Job[13], START, G8-G9-G14-G15-G24-G25-G29-G30
DEBUG:root:Time[78169.57039 ms]: Job[79], END, 61989.87875797621
DEBUG:root:Time[78784.20114 ms]: Job[82], END, 62259.126120533154
DEBUG:root:Time[84488.10571 ms]: Job[16], START, G0-G1-G2-G3-G16-G23-G26-G31
DEBUG:root:Time[84502.80871 ms]: Job[112], END, 62383.128599759286
DEBUG:root:Time[85186.92571 ms]: Job[17], START, G8-G9-G14-G15-G24-G25-G29-G30
DEBUG:root:Time[85223.41571 ms]: Job[13], END, 81991.88371816807
DEBUG:root:Time[86193.74571 ms]: Job[18], START, G10-G11-G12-G13-G17-G18-G27-G28
DEBUG:root:Time[86251.16121 ms]: Job[10], END, 84036.9183088641
DEBUG:root:Time[96499.08403 ms]: Job[106], END, 75275.16747164482
DEBUG:root:Time[100811.29571 ms]: Job[20], START, G4-G5-G6-G7-G10-G11-G12-G13
DEBUG:root:Time[100864.13288 ms]: Job[18], END, 96913.4799815678
DEBUG:root:Time[102609.33571 ms]: Job[24], START, G8-G9-G14-G15-G17-G18-G24-G25
DEBUG:root:Time[102667.26254 ms]: Job[17], END, 98775.84820239677
DEBUG:root:Time[108008.38371 ms]: Job[25], START, G19-G20-G21-G22-G27-G28-G29-G30
DEBUG:root:Time[108027.37942 ms]: Job[98], END, 88235.78552684168
DEBUG:root:Time[112448.30821 ms]: Job[26], START, G4-G5-G6-G7-G10-G11-G12-G13
DEBUG:root:Time[112501.09438 ms]: Job[20], END, 108064.37033355376
DEBUG:root:Time[114214.05171 ms]: Job[27], START, G8-G9-G14-G15-G17-G18-G24-G25
DEBUG:root:Time[114240.41204 ms]: Job[24], END, 108615.51377803179
DEBUG:root:Time[118200.76288 ms]: Job[28], START, G0-G1-G2-G3-G16-G23-G26-G31
DEBUG:root:Time[118228.39571 ms]: Job[16], END, 114638.45793960756
DEBUG:root:Time[122523.74171 ms]: Job[31], START, G0-G1-G2-G3-G16-G23-G26-G31
DEBUG:root:Time[122527.35871 ms]: Job[28], END, 116009.09392889556
DEBUG:root:Time[123641.27171 ms]: Job[32], START, G19-G20-G21-G22-G27-G28-G29-G30
DEBUG:root:Time[123677.05054 ms]: Job[25], END, 117905.24703668486
DEBUG:root:Time[127972.47388 ms]: Job[34], START, G4-G5-G6-G7-G10-G11-G12-G13
DEBUG:root:Time[128028.89154 ms]: Job[26], END, 122040.93168832129
DEBUG:root:Time[130475.02388 ms]: Job[34], END, 122930.31365476218
DEBUG:root:Time[130475.98171 ms]: Job[39], START, G4-G5-G6-G7-G10-G11-G12-G13
DEBUG:root:Time[133103.90504 ms]: Job[39], END, 125028.8814971569
DEBUG:root:Time[133115.72171 ms]: Job[46], START, G4-G5-G6-G7-G10-G11-G12-G13
DEBUG:root:Time[139449.65571 ms]: Job[51], START, G19-G20-G21-G22-G27-G28-G29-G30
DEBUG:root:Time[139503.55021 ms]: Job[32], END, 132293.73669811522
DEBUG:root:Time[140752.95838 ms]: Job[46], END, 131803.82658305956
DEBUG:root:Time[140757.39171 ms]: Job[55], START, G4-G5-G6-G7-G10-G11-G12-G13
DEBUG:root:Time[145301.60171 ms]: Job[56], START, G19-G20-G21-G22-G27-G28-G29-G30
DEBUG:root:Time[145315.40904 ms]: Job[51], END, 135352.25228790316
DEBUG:root:Time[149258.80171 ms]: Job[56], END, 137850.67805891536
DEBUG:root:Time[149260.02771 ms]: Job[58], START, G19-G20-G21-G22-G27-G28-G29-G30
DEBUG:root:Time[150184.61171 ms]: Job[61], START, G8-G9-G14-G15-G17-G18-G24-G25
DEBUG:root:Time[150197.10171 ms]: Job[27], END, 143812.7613693713
DEBUG:root:Time[151861.60771 ms]: Job[62], START, G4-G5-G6-G7-G10-G11-G12-G13
DEBUG:root:Time[151918.68938 ms]: Job[55], END, 140747.18763941253
DEBUG:root:Time[152845.02711 ms]: Job[61], END, 140776.35857081536
DEBUG:root:Time[152846.08171 ms]: Job[64], START, G8-G9-G14-G15-G17-G18-G24-G25
DEBUG:root:Time[153656.69104 ms]: Job[62], END, 141321.21935671283
DEBUG:root:Time[153657.15171 ms]: Job[65], START, G4-G5-G6-G7-G10-G11-G12-G13
DEBUG:root:Time[157511.61171 ms]: Job[68], START, G8-G9-G14-G15-G17-G18-G24-G25
DEBUG:root:Time[157515.07504 ms]: Job[64], END, 144643.80106818365
DEBUG:root:Time[157850.85771 ms]: Job[75], START, G4-G5-G6-G7-G10-G11-G12-G13
DEBUG:root:Time[157861.62504 ms]: Job[65], END, 144857.0808846388
DEBUG:root:Time[162149.74754 ms]: Job[68], END, 148790.3936408839
DEBUG:root:Time[162151.13171 ms]: Job[76], START, G8-G9-G14-G15-G17-G18-G24-G25
DEBUG:root:Time[162893.45438 ms]: Job[78], START, G0-G1-G2-G3-G16-G23-G26-G31
DEBUG:root:Time[162911.55171 ms]: Job[31], END, 155769.5682433603
DEBUG:root:Time[163233.53171 ms]: Job[84], START, G4-G5-G6-G7-G10-G11-G12-G13
DEBUG:root:Time[163239.80271 ms]: Job[75], END, 147726.24146444947
DEBUG:root:Time[166403.88171 ms]: Job[86], START, G19-G20-G21-G22-G27-G28-G29-G30
DEBUG:root:Time[166484.83638 ms]: Job[58], END, 154731.2258246333
DEBUG:root:Time[171171.55671 ms]: Job[76], END, 155495.63112001028
DEBUG:root:Time[171174.13171 ms]: Job[87], START, G8-G9-G14-G15-G17-G18-G24-G25
DEBUG:root:Time[172659.98171 ms]: Job[84], END, 156008.17200705028
DEBUG:root:Time[172683.46771 ms]: Job[90], START, G4-G5-G6-G7-G10-G11-G12-G13
DEBUG:root:Time[174429.06271 ms]: Job[91], START, G0-G1-G2-G3-G16-G23-G26-G31
DEBUG:root:Time[174457.08604 ms]: Job[78], END, 158480.17262185985
DEBUG:root:Time[177867.86271 ms]: Job[91], END, 159818.8942315505
DEBUG:root:Time[177879.42988 ms]: Job[92], START, G0-G1-G2-G3-G16-G23-G26-G31
DEBUG:root:Time[181758.52988 ms]: Job[97], START, G19-G20-G21-G22-G27-G28-G29-G30
DEBUG:root:Time[181837.65921 ms]: Job[86], END, 164613.48074964894
DEBUG:root:Time[185246.77988 ms]: Job[99], START, G4-G5-G6-G7-G10-G11-G12-G13
DEBUG:root:Time[185304.10138 ms]: Job[90], END, 167650.70027596698
DEBUG:root:Time[187040.76788 ms]: Job[100], START, G8-G9-G14-G15-G17-G18-G24-G25
DEBUG:root:Time[187048.32671 ms]: Job[87], END, 169751.7577416103
DEBUG:root:Time[189708.98908 ms]: Job[100], END, 169420.1491344891
DEBUG:root:Time[189710.19331 ms]: Job[102], START, G8-G9-G14-G15-G17-G18-G24-G25
DEBUG:root:Time[190253.62988 ms]: Job[97], END, 170783.55530889376
DEBUG:root:Time[190256.71588 ms]: Job[103], START, G19-G20-G21-G22-G27-G28-G29-G30
DEBUG:root:Time[193408.66331 ms]: Job[102], END, 172919.56215612649
DEBUG:root:Time[193410.04438 ms]: Job[105], START, G8-G9-G14-G15-G17-G18-G24-G25
DEBUG:root:Time[197224.89488 ms]: Job[108], START, G4-G5-G6-G7-G10-G11-G12-G13
DEBUG:root:Time[197250.82904 ms]: Job[99], END, 177340.208622328
DEBUG:root:Time[198281.15604 ms]: Job[105], END, 177158.66624418244
DEBUG:root:Time[198281.39567 ms]: Job[113], START, G8-G9-G14-G15-G17-G18-G24-G25
DEBUG:root:Time[199426.44788 ms]: Job[114], START, G4-G5-G6-G7-G10-G11-G12-G13
