DEBUG:root:Time[0.00000 ms]: Job[ 0], ARRIVE, gpt-4
DEBUG:root:Time[18535.99339 ms]: Job[14], END, 14981.03355086155
DEBUG:root:Time[18565.09892 ms]: Job[94], ARRIVE, gpt-2
DEBUG:root:Time[18721.92151 ms]: Job[95], ARRIVE, mobilenet-1
DEBUG:root:Time[18721.92151 ms]: Job[95], START, G23
DEBUG:root:Time[19233.49653 ms]: Job[89], END, 1885.2999999999993
DEBUG:root:Time[19281.47412 ms]: Job[96], ARRIVE, gpt-4
DEBUG:root:Time[19470.07457 ms]: Job[97], ARRIVE, resnet50-8
DEBUG:root:Time[19612.78590 ms]: Job[15], END, 16049.732845484747
DEBUG:root:Time[19616.24117 ms]: Job[29], START, G4-G5-G6-G31
DEBUG:root:Time[19791.59390 ms]: Job[98], ARRIVE, vgg16-4
DEBUG:root:Time[19864.75067 ms]: Job[38], START, G15-G27
DEBUG:root:Time[19878.43741 ms]: Job[22], END, 14614.882113929847
DEBUG:root:Time[19910.62042 ms]: Job[99], ARRIVE, gpt-8
DEBUG:root:Time[19961.30958 ms]: Job[50], START, G7-G28
DEBUG:root:Time[19995.01757 ms]: Job[71], END, 5773.7023694659565
DEBUG:root:Time[20051.93381 ms]: Job[70], START, G12-G13
DEBUG:root:Time[20063.74582 ms]: Job[30], END, 13149.710877258116
DEBUG:root:Time[20101.22715 ms]: Job[93], END, 2016.3658466494599
DEBUG:root:Time[20288.83994 ms]: Job[100], ARRIVE, gpt-8
DEBUG:root:Time[20394.31134 ms]: Job[101], ARRIVE, gpt-4
DEBUG:root:Time[20489.10116 ms]: Job[102], ARRIVE, gpt-8
DEBUG:root:Time[20610.16443 ms]: Job[103], ARRIVE, gpt-8
DEBUG:root:Time[20719.06859 ms]: Job[104], ARRIVE, resnet50-4
DEBUG:root:Time[21034.02165 ms]: Job[66], START, G14-G26
DEBUG:root:Time[21037.02158 ms]: Job[45], END, 12126.086864424711
DEBUG:root:Time[21122.48980 ms]: Job[105], ARRIVE, gpt-8
DEBUG:root:Time[21223.91656 ms]: Job[106], ARRIVE, vgg16-4
DEBUG:root:Time[21324.56865 ms]: Job[107], ARRIVE, gpt-4
DEBUG:root:Time[21382.94679 ms]: Job[72], START, G16-G23
DEBUG:root:Time[21415.62151 ms]: Job[95], END, 2693.7000000000007
DEBUG:root:Time[21441.08258 ms]: Job[108], ARRIVE, gpt-8
DEBUG:root:Time[21560.81114 ms]: Job[109], ARRIVE, gpt-2
DEBUG:root:Time[21796.34804 ms]: Job[110], ARRIVE, resnet50-1
DEBUG:root:Time[21841.94434 ms]: Job[111], ARRIVE, mobilenet-2
DEBUG:root:Time[22110.67765 ms]: Job[110], START, G24
DEBUG:root:Time[22118.48531 ms]: Job[ 9], END, 19973.118345369203
DEBUG:root:Time[22119.68011 ms]: Job[112], ARRIVE, gpt-4
DEBUG:root:Time[22183.07143 ms]: Job[113], ARRIVE, vgg16-8
DEBUG:root:Time[22895.48635 ms]: Job[114], ARRIVE, gpt-8
DEBUG:root:Time[22926.32358 ms]: Job[115], ARRIVE, gpt-8
DEBUG:root:Time[23282.52623 ms]: Job[116], ARRIVE, vgg16-8
DEBUG:root:Time[23377.53411 ms]: Job[117], ARRIVE, mobilenet-1
DEBUG:root:Time[23377.53411 ms]: Job[117], START, G25
DEBUG:root:Time[23396.69525 ms]: Job[118], ARRIVE, gpt-8
DEBUG:root:Time[23681.32407 ms]: Job[119], ARRIVE, gpt-2
DEBUG:root:Time[24848.62467 ms]: Job[23], START, G8-G9-G10-G11
DEBUG:root:Time[24884.19515 ms]: Job[19], END, 20869.81827008293
DEBUG:root:Time[25423.56768 ms]: Job[73], START, G4-G5
DEBUG:root:Time[25423.56768 ms]: Job[80], START, G6-G31
DEBUG:root:Time[25441.67767 ms]: Job[29], END, 18774.121803765607
DEBUG:root:Time[25529.89765 ms]: Job[110], END, 3733.5496097997384
DEBUG:root:Time[26235.79781 ms]: Job[94], START, G24-G25
DEBUG:root:Time[26268.33411 ms]: Job[117], END, 2890.7999999999993
DEBUG:root:Time[27906.09093 ms]: Job[111], START, G7-G28
DEBUG:root:Time[27906.84404 ms]: Job[50], END, 18057.510103331035
DEBUG:root:Time[27924.27968 ms]: Job[119], START, G29-G30
DEBUG:root:Time[27948.67907 ms]: Job[33], END, 20723.764297820548
DEBUG:root:Time[29385.38165 ms]: Job[109], START, G15-G27
DEBUG:root:Time[29396.17080 ms]: Job[38], END, 21401.705078840372
DEBUG:root:Time[30631.35228 ms]: Job[111], END, 8789.40794054979
DEBUG:root:Time[31184.56673 ms]: Job[36], START, G7-G12-G13-G28
DEBUG:root:Time[31208.74581 ms]: Job[70], END, 17614.169951330834
DEBUG:root:Time[31271.10938 ms]: Job[72], END, 16569.099894026025
DEBUG:root:Time[31382.12018 ms]: Job[40], START, G0-G1-G2-G3
DEBUG:root:Time[31414.78448 ms]: Job[ 3], END, 30072.92343511412
DEBUG:root:Time[32153.35133 ms]: Job[41], START, G16-G21-G22-G23
DEBUG:root:Time[32157.34715 ms]: Job[35], END, 24470.54241897639
DEBUG:root:Time[32750.49635 ms]: Job[119], END, 9069.17227134246
DEBUG:root:Time[33314.29365 ms]: Job[66], END, 20206.243010892034
DEBUG:root:Time[33315.67994 ms]: Job[42], START, G14-G26-G29-G30
DEBUG:root:Time[33984.36076 ms]: Job[73], END, 18825.505080534338
DEBUG:root:Time[35866.86826 ms]: Job[36], END, 28093.54986828199
DEBUG:root:Time[35866.94368 ms]: Job[44], START, G4-G12-G13-G28
DEBUG:root:Time[36628.75569 ms]: Job[48], START, G5-G7-G24-G25
DEBUG:root:Time[36661.81639 ms]: Job[94], END, 18096.717471454394
DEBUG:root:Time[38109.76768 ms]: Job[80], END, 21919.382340843218
DEBUG:root:Time[38981.24508 ms]: Job[52], START, G6-G15-G27-G31
DEBUG:root:Time[38988.10474 ms]: Job[109], END, 17427.293604686245
DEBUG:root:Time[39983.89177 ms]: Job[54], START, G14-G26-G29-G30
DEBUG:root:Time[39989.71044 ms]: Job[42], END, 31441.36530412489
DEBUG:root:Time[42159.92307 ms]: Job[59], START, G5-G7-G24-G25
DEBUG:root:Time[42172.99536 ms]: Job[48], END, 32647.676975612645
DEBUG:root:Time[42635.73008 ms]: Job[52], END, 32345.800690006836
DEBUG:root:Time[42638.79345 ms]: Job[60], START, G6-G15-G27-G31
DEBUG:root:Time[43517.19717 ms]: Job[63], START, G0-G1-G2-G3
DEBUG:root:Time[43592.38684 ms]: Job[40], END, 35303.776761188325
DEBUG:root:Time[45556.92167 ms]: Job[67], START, G16-G21-G22-G23
DEBUG:root:Time[45605.76466 ms]: Job[41], END, 37140.527607794254
DEBUG:root:Time[47082.94678 ms]: Job[69], START, G17-G18-G19-G20
DEBUG:root:Time[47100.82743 ms]: Job[ 5], END, 45496.05911766586
DEBUG:root:Time[51446.67617 ms]: Job[74], START, G6-G15-G27-G31
DEBUG:root:Time[51480.33012 ms]: Job[60], END, 39419.84917137906
DEBUG:root:Time[53227.12275 ms]: Job[77], START, G5-G7-G24-G25
DEBUG:root:Time[53254.76307 ms]: Job[59], END, 41345.0097645241
DEBUG:root:Time[55345.95202 ms]: Job[79], START, G8-G9-G10-G11
DEBUG:root:Time[55367.67427 ms]: Job[23], END, 50061.44325229803
DEBUG:root:Time[58271.20941 ms]: Job[81], START, G17-G18-G19-G20
DEBUG:root:Time[58319.80678 ms]: Job[69], END, 44941.4040801476
DEBUG:root:Time[58602.75733 ms]: Job[82], START, G4-G12-G13-G28
DEBUG:root:Time[58611.37781 ms]: Job[44], END, 49889.56077693732
DEBUG:root:Time[62715.67733 ms]: Job[83], START, G5-G7-G24-G25
DEBUG:root:Time[62765.23275 ms]: Job[77], END, 46855.99989964538
DEBUG:root:Time[62889.79066 ms]: Job[85], START, G6-G15-G27-G31
DEBUG:root:Time[62923.50617 ms]: Job[74], END, 47673.056619790805
DEBUG:root:Time[65149.34566 ms]: Job[88], START, G17-G18-G19-G20
DEBUG:root:Time[65152.76130 ms]: Job[81], END, 48704.74059877638
DEBUG:root:Time[66616.24819 ms]: Job[85], END, 49925.25477019776
DEBUG:root:Time[66616.94566 ms]: Job[96], START, G6-G15-G27-G31
DEBUG:root:Time[66872.48910 ms]: Job[98], START, G4-G12-G13-G28
DEBUG:root:Time[66872.63899 ms]: Job[82], END, 50347.563976036676
DEBUG:root:Time[68148.37475 ms]: Job[88], END, 50827.138509640245
DEBUG:root:Time[68154.70123 ms]: Job[101], START, G17-G18-G19-G20
DEBUG:root:Time[70371.16366 ms]: Job[104], START, G5-G7-G24-G25
DEBUG:root:Time[70404.03733 ms]: Job[83], END, 53839.727228734584
DEBUG:root:Time[71320.62969 ms]: Job[106], START, G6-G15-G27-G31
DEBUG:root:Time[71321.42519 ms]: Job[96], END, 52039.95107086073
DEBUG:root:Time[72004.41795 ms]: Job[107], START, G8-G9-G10-G11
DEBUG:root:Time[72104.17869 ms]: Job[79], END, 55924.487058771665
DEBUG:root:Time[73021.19482 ms]: Job[112], START, G16-G21-G22-G23
DEBUG:root:Time[73031.77856 ms]: Job[67], END, 59848.94348395063
DEBUG:root:Time[75696.01323 ms]: Job[101], END, 55301.70188869549
DEBUG:root:Time[75809.76440 ms]: Job[10], START, G14-G17-G18-G19-G20-G26-G29-G30
DEBUG:root:Time[75834.40330 ms]: Job[54], END, 64857.29312152769
DEBUG:root:Time[76562.79462 ms]: Job[107], END, 55238.22597482985
DEBUG:root:Time[76847.27151 ms]: Job[104], END, 56128.20292130909
DEBUG:root:Time[76848.30149 ms]: Job[13], START, G5-G7-G8-G9-G10-G11-G24-G25
DEBUG:root:Time[77888.13511 ms]: Job[63], END, 65342.77456338848
DEBUG:root:Time[84067.21845 ms]: Job[16], START, G0-G1-G2-G3-G5-G8-G9-G10
DEBUG:root:Time[84080.24482 ms]: Job[13], END, 80848.71283094941
DEBUG:root:Time[85371.26532 ms]: Job[17], START, G7-G11-G16-G21-G22-G23-G24-G25
DEBUG:root:Time[85416.60816 ms]: Job[112], END, 63296.92804587393
DEBUG:root:Time[89284.16859 ms]: Job[98], END, 69492.57468853501
DEBUG:root:Time[90111.98845 ms]: Job[18], START, G4-G17-G18-G19-G26-G28-G29-G30
DEBUG:root:Time[90131.96370 ms]: Job[10], END, 87917.72079374702
DEBUG:root:Time[94605.29600 ms]: Job[20], START, G6-G12-G13-G14-G15-G20-G27-G31
DEBUG:root:Time[94617.12277 ms]: Job[106], END, 73393.20621151342
DEBUG:root:Time[100260.94484 ms]: Job[24], START, G7-G11-G16-G21-G22-G23-G24-G25
DEBUG:root:Time[100267.81948 ms]: Job[17], END, 96376.40514271533
DEBUG:root:Time[105025.63845 ms]: Job[25], START, G6-G12-G13-G14-G15-G20-G27-G31
DEBUG:root:Time[105061.92567 ms]: Job[20], END, 100625.20162720562
DEBUG:root:Time[106902.07505 ms]: Job[26], START, G4-G17-G18-G19-G26-G28-G29-G30
DEBUG:root:Time[106955.10195 ms]: Job[18], END, 103004.44905165787
DEBUG:root:Time[111399.62845 ms]: Job[27], START, G7-G11-G16-G21-G22-G23-G24-G25
DEBUG:root:Time[111451.60367 ms]: Job[24], END, 105826.70540501717
DEBUG:root:Time[119622.70871 ms]: Job[28], START, G6-G12-G13-G14-G15-G20-G27-G31
DEBUG:root:Time[119637.30328 ms]: Job[25], END, 113865.49977344098
DEBUG:root:Time[121661.35845 ms]: Job[31], START, G4-G17-G18-G19-G26-G28-G29-G30
DEBUG:root:Time[121719.26805 ms]: Job[26], END, 115731.30819174397
DEBUG:root:Time[122855.88845 ms]: Job[32], START, G0-G1-G2-G3-G5-G8-G9-G10
DEBUG:root:Time[122862.55845 ms]: Job[16], END, 119272.62067636347
DEBUG:root:Time[123908.90845 ms]: Job[34], START, G6-G12-G13-G14-G15-G20-G27-G31
DEBUG:root:Time[123909.55871 ms]: Job[28], END, 117391.29393231937
DEBUG:root:Time[126478.75878 ms]: Job[34], END, 118934.04855818473
DEBUG:root:Time[126485.67845 ms]: Job[39], START, G6-G12-G13-G14-G15-G20-G27-G31
DEBUG:root:Time[129191.23291 ms]: Job[39], END, 121116.20936724656
DEBUG:root:Time[129213.53845 ms]: Job[46], START, G6-G12-G13-G14-G15-G20-G27-G31
DEBUG:root:Time[136094.78845 ms]: Job[51], START, G6-G12-G13-G14-G15-G20-G27-G31
DEBUG:root:Time[136095.03345 ms]: Job[46], END, 127145.90165314818
DEBUG:root:Time[137931.27178 ms]: Job[55], START, G0-G1-G2-G3-G5-G8-G9-G10
DEBUG:root:Time[137932.75574 ms]: Job[32], END, 130722.9422265367
DEBUG:root:Time[141539.95511 ms]: Job[51], END, 131576.79835799278
DEBUG:root:Time[141544.50741 ms]: Job[56], START, G6-G12-G13-G14-G15-G20-G27-G31
DEBUG:root:Time[145670.70741 ms]: Job[56], END, 134262.58375400526
DEBUG:root:Time[145676.00845 ms]: Job[58], START, G6-G12-G13-G14-G15-G20-G27-G31
DEBUG:root:Time[149104.06113 ms]: Job[61], START, G7-G11-G16-G21-G22-G23-G24-G25
DEBUG:root:Time[149130.57845 ms]: Job[27], END, 142746.2381061281
DEBUG:root:Time[149820.75845 ms]: Job[62], START, G0-G1-G2-G3-G5-G8-G9-G10
DEBUG:root:Time[149848.61949 ms]: Job[55], END, 138677.11775116753
DEBUG:root:Time[151661.17559 ms]: Job[64], START, G0-G1-G2-G3-G5-G8-G9-G10
DEBUG:root:Time[151661.75445 ms]: Job[62], END, 139326.28276013696
DEBUG:root:Time[151809.68453 ms]: Job[61], END, 139741.0159875728
DEBUG:root:Time[151811.50476 ms]: Job[65], START, G7-G11-G16-G21-G22-G23-G24-G25
DEBUG:root:Time[155848.63393 ms]: Job[65], END, 142844.08976806398
DEBUG:root:Time[155849.18845 ms]: Job[68], START, G7-G11-G16-G21-G22-G23-G24-G25
DEBUG:root:Time[158035.58578 ms]: Job[75], START, G0-G1-G2-G3-G5-G8-G9-G10
DEBUG:root:Time[158045.37392 ms]: Job[64], END, 145174.09994494077
DEBUG:root:Time[159056.70928 ms]: Job[76], START, G6-G12-G13-G14-G15-G20-G27-G31
DEBUG:root:Time[159113.22661 ms]: Job[58], END, 147359.61606138985
DEBUG:root:Time[160812.74678 ms]: Job[78], START, G7-G11-G16-G21-G22-G23-G24-G25
DEBUG:root:Time[160818.73595 ms]: Job[68], END, 147459.38204430803
DEBUG:root:Time[163430.48428 ms]: Job[84], START, G0-G1-G2-G3-G5-G8-G9-G10
DEBUG:root:Time[163455.62828 ms]: Job[75], END, 147942.06703454183
DEBUG:root:Time[166678.93428 ms]: Job[86], START, G4-G17-G18-G19-G26-G28-G29-G30
DEBUG:root:Time[166680.71845 ms]: Job[31], END, 159538.7349801167
DEBUG:root:Time[168083.03428 ms]: Job[76], END, 152407.10869010078
DEBUG:root:Time[168092.84649 ms]: Job[87], START, G6-G12-G13-G14-G15-G20-G27-G31
DEBUG:root:Time[173039.25111 ms]: Job[90], START, G0-G1-G2-G3-G5-G8-G9-G10
DEBUG:root:Time[173042.04678 ms]: Job[84], END, 156390.23707714077
DEBUG:root:Time[173111.27199 ms]: Job[91], START, G7-G11-G16-G21-G22-G23-G24-G25
DEBUG:root:Time[173169.12995 ms]: Job[78], END, 157192.21652528414
DEBUG:root:Time[176664.87199 ms]: Job[91], END, 158615.90350997425
DEBUG:root:Time[176673.12557 ms]: Job[92], START, G7-G11-G16-G21-G22-G23-G24-G25
DEBUG:root:Time[181877.82245 ms]: Job[86], END, 164653.64398640607
DEBUG:root:Time[181885.35557 ms]: Job[97], START, G4-G17-G18-G19-G26-G28-G29-G30
DEBUG:root:Time[182750.04307 ms]: Job[99], START, G6-G12-G13-G14-G15-G20-G27-G31
DEBUG:root:Time[182763.23366 ms]: Job[87], END, 165466.66468670085
DEBUG:root:Time[186049.34307 ms]: Job[100], START, G0-G1-G2-G3-G5-G8-G9-G10
DEBUG:root:Time[186070.94111 ms]: Job[90], END, 168417.54001272377
DEBUG:root:Time[188705.26182 ms]: Job[102], START, G0-G1-G2-G3-G5-G8-G9-G10
DEBUG:root:Time[188706.02747 ms]: Job[100], END, 168417.18752957962
DEBUG:root:Time[192059.00557 ms]: Job[97], END, 172588.93100398357
DEBUG:root:Time[192060.90057 ms]: Job[103], START, G4-G17-G18-G19-G26-G28-G29-G30
DEBUG:root:Time[192691.90557 ms]: Job[105], START, G6-G12-G13-G14-G15-G20-G27-G31
DEBUG:root:Time[192742.85232 ms]: Job[99], END, 172832.2319007511
DEBUG:root:Time[192796.62611 ms]: Job[108], START, G0-G1-G2-G3-G5-G8-G9-G10
DEBUG:root:Time[192821.31349 ms]: Job[102], END, 172332.21233455007
DEBUG:root:Time[195046.56277 ms]: Job[108], END, 173605.48019195333
DEBUG:root:Time[195047.25557 ms]: Job[113], START, G0-G1-G2-G3-G5-G8-G9-G10
DEBUG:root:Time[197367.01557 ms]: Job[114], START, G6-G12-G13-G14-G15-G20-G27-G31
