DEBUG:root:Time[0.00000 ms]: Job[ 0], ARRIVE, gpt-4
DEBUG:root:Time[7224.91477 ms]: Job[33], ARRIVE, gpt-2
DEBUG:root:Time[7544.71022 ms]: Job[34], ARRIVE, gpt-8
DEBUG:root:Time[7686.80473 ms]: Job[35], ARRIVE, vgg16-2
DEBUG:root:Time[7773.31839 ms]: Job[36], ARRIVE, gpt-4
DEBUG:root:Time[7928.16118 ms]: Job[37], ARRIVE, vgg16-1
DEBUG:root:Time[7994.46573 ms]: Job[38], ARRIVE, gpt-2
DEBUG:root:Time[8075.02355 ms]: Job[39], ARRIVE, gpt-8
DEBUG:root:Time[8288.61008 ms]: Job[40], ARRIVE, gpt-4
DEBUG:root:Time[8465.23705 ms]: Job[41], ARRIVE, gpt-4
DEBUG:root:Time[8548.34514 ms]: Job[42], ARRIVE, gpt-4
DEBUG:root:Time[8657.16981 ms]: Job[43], ARRIVE, vgg16-1
DEBUG:root:Time[8721.81703 ms]: Job[44], ARRIVE, vgg16-4
DEBUG:root:Time[8910.93472 ms]: Job[45], ARRIVE, gpt-2
DEBUG:root:Time[8949.13179 ms]: Job[46], ARRIVE, gpt-8
DEBUG:root:Time[9146.65296 ms]: Job[47], ARRIVE, resnet50-1
DEBUG:root:Time[9525.31838 ms]: Job[48], ARRIVE, gpt-4
DEBUG:root:Time[9562.16623 ms]: Job[49], ARRIVE, vgg16-1
DEBUG:root:Time[9745.80144 ms]: Job[ 2], END, 8770.526666666641
DEBUG:root:Time[9849.33393 ms]: Job[50], ARRIVE, gpt-2
DEBUG:root:Time[9963.15676 ms]: Job[51], ARRIVE, gpt-8
DEBUG:root:Time[10289.92939 ms]: Job[52], ARRIVE, gpt-4
DEBUG:root:Time[10488.58935 ms]: Job[ 6], END, 8780.707080652346
DEBUG:root:Time[10498.29129 ms]: Job[ 7], START, G0-G1-G2-G3-G4-G5-G6-G7
DEBUG:root:Time[10642.98566 ms]: Job[53], ARRIVE, resnet50-1
DEBUG:root:Time[10977.11018 ms]: Job[54], ARRIVE, vgg16-4
DEBUG:root:Time[11171.50174 ms]: Job[55], ARRIVE, gpt-8
DEBUG:root:Time[11408.12365 ms]: Job[56], ARRIVE, mobilenet-8
DEBUG:root:Time[11633.47045 ms]: Job[57], ARRIVE, vgg16-1
DEBUG:root:Time[11753.61055 ms]: Job[58], ARRIVE, gpt-8
DEBUG:root:Time[11909.75330 ms]: Job[59], ARRIVE, gpt-4
DEBUG:root:Time[12060.48095 ms]: Job[60], ARRIVE, gpt-4
DEBUG:root:Time[12068.66854 ms]: Job[61], ARRIVE, gpt-8
DEBUG:root:Time[12335.47169 ms]: Job[62], ARRIVE, gpt-8
DEBUG:root:Time[12536.15005 ms]: Job[ 9], START, G10-G11
DEBUG:root:Time[12536.15005 ms]: Job[ 8], START, G8-G9
DEBUG:root:Time[12545.36055 ms]: Job[63], ARRIVE, vgg16-4
DEBUG:root:Time[12594.85062 ms]: Job[ 1], END, 12100.854999999992
DEBUG:root:Time[12871.27398 ms]: Job[64], ARRIVE, gpt-8
DEBUG:root:Time[13004.54416 ms]: Job[65], ARRIVE, gpt-8
DEBUG:root:Time[13108.05064 ms]: Job[66], ARRIVE, vgg16-2
DEBUG:root:Time[13182.83508 ms]: Job[67], ARRIVE, vgg16-4
DEBUG:root:Time[13359.35390 ms]: Job[68], ARRIVE, gpt-8
DEBUG:root:Time[13378.40270 ms]: Job[69], ARRIVE, gpt-4
DEBUG:root:Time[13594.57586 ms]: Job[70], ARRIVE, gpt-2
DEBUG:root:Time[14221.31520 ms]: Job[71], ARRIVE, resnet50-1
DEBUG:root:Time[14702.00948 ms]: Job[72], ARRIVE, gpt-2
DEBUG:root:Time[15158.85568 ms]: Job[73], ARRIVE, gpt-2
DEBUG:root:Time[15250.44955 ms]: Job[74], ARRIVE, gpt-4
DEBUG:root:Time[15513.56125 ms]: Job[75], ARRIVE, gpt-8
DEBUG:root:Time[15675.92559 ms]: Job[76], ARRIVE, resnet50-8
DEBUG:root:Time[15909.23285 ms]: Job[77], ARRIVE, gpt-4
DEBUG:root:Time[15976.91342 ms]: Job[78], ARRIVE, gpt-8
DEBUG:root:Time[16157.44129 ms]: Job[ 7], END, 14291.20347123936
DEBUG:root:Time[16159.52280 ms]: Job[10], START, G0-G1-G2-G3-G4-G5-G6-G7
DEBUG:root:Time[16164.97531 ms]: Job[11], START, G12
DEBUG:root:Time[16179.69163 ms]: Job[79], ARRIVE, gpt-4
DEBUG:root:Time[16190.38534 ms]: Job[80], ARRIVE, vgg16-2
DEBUG:root:Time[16448.02070 ms]: Job[81], ARRIVE, resnet50-4
DEBUG:root:Time[16525.07502 ms]: Job[82], ARRIVE, gpt-4
DEBUG:root:Time[16564.31010 ms]: Job[83], ARRIVE, gpt-4
DEBUG:root:Time[16651.80970 ms]: Job[84], ARRIVE, resnet50-8
DEBUG:root:Time[16690.99342 ms]: Job[85], ARRIVE, gpt-4
DEBUG:root:Time[16730.84671 ms]: Job[ 8], END, 14632.168320893526
DEBUG:root:Time[16736.21211 ms]: Job[12], START, G8-G9-G13-G14
DEBUG:root:Time[17224.17846 ms]: Job[86], ARRIVE, gpt-8
DEBUG:root:Time[17296.56897 ms]: Job[87], ARRIVE, gpt-8
DEBUG:root:Time[17321.23624 ms]: Job[88], ARRIVE, mobilenet-4
DEBUG:root:Time[17348.19653 ms]: Job[89], ARRIVE, vgg16-1
DEBUG:root:Time[17653.40110 ms]: Job[90], ARRIVE, gpt-8
DEBUG:root:Time[18048.96848 ms]: Job[91], ARRIVE, mobilenet-8
DEBUG:root:Time[18048.96848 ms]: Job[13], START, G24-G25-G26-G27-G28-G29-G30-G31
DEBUG:root:Time[18056.80831 ms]: Job[92], ARRIVE, vgg16-8
DEBUG:root:Time[18084.86131 ms]: Job[93], ARRIVE, vgg16-1
DEBUG:root:Time[18104.81009 ms]: Job[ 4], END, 16755.030000000017
DEBUG:root:Time[18565.09892 ms]: Job[94], ARRIVE, gpt-2
DEBUG:root:Time[18721.92151 ms]: Job[95], ARRIVE, mobilenet-1
DEBUG:root:Time[19281.47412 ms]: Job[96], ARRIVE, gpt-4
DEBUG:root:Time[19470.07457 ms]: Job[97], ARRIVE, resnet50-8
DEBUG:root:Time[19723.75531 ms]: Job[11], END, 17234.779246566588
DEBUG:root:Time[19791.59390 ms]: Job[98], ARRIVE, vgg16-4
DEBUG:root:Time[19910.62042 ms]: Job[99], ARRIVE, gpt-8
DEBUG:root:Time[20098.13211 ms]: Job[12], END, 17278.116552669475
DEBUG:root:Time[20108.88848 ms]: Job[14], START, G8-G9-G12-G13
DEBUG:root:Time[20288.83994 ms]: Job[100], ARRIVE, gpt-8
DEBUG:root:Time[20394.31134 ms]: Job[101], ARRIVE, gpt-4
DEBUG:root:Time[20489.10116 ms]: Job[102], ARRIVE, gpt-8
DEBUG:root:Time[20610.16443 ms]: Job[103], ARRIVE, gpt-8
DEBUG:root:Time[20719.06859 ms]: Job[104], ARRIVE, resnet50-4
DEBUG:root:Time[21122.48980 ms]: Job[105], ARRIVE, gpt-8
DEBUG:root:Time[21223.91656 ms]: Job[106], ARRIVE, vgg16-4
DEBUG:root:Time[21324.56865 ms]: Job[107], ARRIVE, gpt-4
DEBUG:root:Time[21441.08258 ms]: Job[108], ARRIVE, gpt-8
DEBUG:root:Time[21539.06946 ms]: Job[ 9], END, 19393.702498259732
DEBUG:root:Time[21539.36181 ms]: Job[15], START, G10-G11-G14-G15
DEBUG:root:Time[21560.81114 ms]: Job[109], ARRIVE, gpt-2
DEBUG:root:Time[21796.34804 ms]: Job[110], ARRIVE, resnet50-1
DEBUG:root:Time[21841.94434 ms]: Job[111], ARRIVE, mobilenet-2
DEBUG:root:Time[22119.68011 ms]: Job[112], ARRIVE, gpt-4
DEBUG:root:Time[22183.07143 ms]: Job[113], ARRIVE, vgg16-8
DEBUG:root:Time[22895.48635 ms]: Job[114], ARRIVE, gpt-8
DEBUG:root:Time[22926.32358 ms]: Job[115], ARRIVE, gpt-8
DEBUG:root:Time[23282.52623 ms]: Job[116], ARRIVE, vgg16-8
DEBUG:root:Time[23377.53411 ms]: Job[117], ARRIVE, mobilenet-1
DEBUG:root:Time[23396.69525 ms]: Job[118], ARRIVE, gpt-8
DEBUG:root:Time[23681.32407 ms]: Job[119], ARRIVE, gpt-2
DEBUG:root:Time[24455.64181 ms]: Job[16], START, G24-G25-G26-G27-G28-G29-G30-G31
DEBUG:root:Time[24479.16848 ms]: Job[13], END, 21247.636486617437
DEBUG:root:Time[24742.26181 ms]: Job[15], END, 21179.20875480448
DEBUG:root:Time[25718.76895 ms]: Job[17], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[25721.16248 ms]: Job[14], END, 22166.202644371864
DEBUG:root:Time[29213.12086 ms]: Job[ 5], END, 27608.352544529214
DEBUG:root:Time[30081.73567 ms]: Job[18], START, G0-G1-G2-G3-G4-G5-G6-G7
DEBUG:root:Time[30081.73567 ms]: Job[19], START, G20-G21-G22-G23
DEBUG:root:Time[30122.04780 ms]: Job[10], END, 27907.804893838806
DEBUG:root:Time[31784.25013 ms]: Job[ 3], END, 30442.389083969334
DEBUG:root:Time[34662.47034 ms]: Job[19], END, 30648.093456268354
DEBUG:root:Time[34674.78495 ms]: Job[20], START, G16-G17-G18-G19-G20-G21-G22-G23
DEBUG:root:Time[43395.91162 ms]: Job[21], START, G8
DEBUG:root:Time[43395.91162 ms]: Job[22], START, G9-G10
DEBUG:root:Time[43395.91162 ms]: Job[23], START, G11-G12-G13-G14
DEBUG:root:Time[43404.63395 ms]: Job[17], END, 39513.219609889944
DEBUG:root:Time[46734.00938 ms]: Job[24], START, G16-G17-G18-G19-G20-G21-G22-G23
DEBUG:root:Time[46775.63995 ms]: Job[20], END, 42338.91590771352
DEBUG:root:Time[46790.11124 ms]: Job[25], START, G0-G1-G2-G3-G4-G5-G6-G7
DEBUG:root:Time[46836.76567 ms]: Job[18], END, 42886.112776883
DEBUG:root:Time[47024.47162 ms]: Job[21], END, 41939.62769221855
DEBUG:root:Time[52849.84120 ms]: Job[22], END, 47586.28590981787
DEBUG:root:Time[58785.74181 ms]: Job[26], START, G16-G17-G18-G19-G20-G21-G22-G23
DEBUG:root:Time[58834.86438 ms]: Job[24], END, 53209.9661130058
DEBUG:root:Time[61733.47124 ms]: Job[27], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[61733.79073 ms]: Job[23], END, 56427.55971351191
DEBUG:root:Time[63489.91681 ms]: Job[28], START, G0-G1-G2-G3-G4-G5-G6-G7
DEBUG:root:Time[63545.14124 ms]: Job[25], END, 57773.33772916486
DEBUG:root:Time[63593.77348 ms]: Job[30], START, G28-G29
DEBUG:root:Time[63593.77348 ms]: Job[29], START, G24-G25-G26-G27
DEBUG:root:Time[63616.73181 ms]: Job[16], END, 60026.794041389076
DEBUG:root:Time[68255.51681 ms]: Job[28], END, 61737.252030677446
DEBUG:root:Time[68261.53648 ms]: Job[31], START, G0-G1-G2-G3-G4-G5-G6-G7
DEBUG:root:Time[68844.97081 ms]: Job[29], END, 62177.41494272871
DEBUG:root:Time[70090.97506 ms]: Job[30], END, 63176.940120768486
DEBUG:root:Time[70098.94124 ms]: Job[32], START, G24-G25-G26-G27-G28-G29-G30-G31
DEBUG:root:Time[75520.95124 ms]: Job[33], START, G16-G17
DEBUG:root:Time[75540.77181 ms]: Job[26], END, 69552.81195676967
DEBUG:root:Time[84305.76749 ms]: Job[33], END, 77080.85271450614
DEBUG:root:Time[84311.96648 ms]: Job[34], START, G16-G17-G18-G19-G20-G21-G22-G23
DEBUG:root:Time[84970.24124 ms]: Job[35], START, G24-G25
DEBUG:root:Time[84970.24124 ms]: Job[37], START, G30
DEBUG:root:Time[84970.24124 ms]: Job[36], START, G26-G27-G28-G29
DEBUG:root:Time[84992.30124 ms]: Job[32], END, 77782.48772392794
DEBUG:root:Time[86701.17790 ms]: Job[38], START, G30-G31
DEBUG:root:Time[86722.46124 ms]: Job[37], END, 78794.30005717612
DEBUG:root:Time[86834.66648 ms]: Job[34], END, 79289.95625654438
DEBUG:root:Time[86835.44124 ms]: Job[39], START, G16-G17-G18-G19-G20-G21-G22-G23
DEBUG:root:Time[89497.84124 ms]: Job[41], START, G20-G21-G22-G23
DEBUG:root:Time[89497.84124 ms]: Job[40], START, G16-G17-G18-G19
DEBUG:root:Time[89498.29124 ms]: Job[39], END, 81423.26768963778
DEBUG:root:Time[89780.14790 ms]: Job[36], END, 82006.82951201405
DEBUG:root:Time[89782.24124 ms]: Job[42], START, G26-G27-G28-G29
DEBUG:root:Time[95871.44124 ms]: Job[35], END, 88184.63650232911
DEBUG:root:Time[95872.40457 ms]: Job[43], START, G24
DEBUG:root:Time[97338.88440 ms]: Job[38], END, 89344.41867850361
DEBUG:root:Time[97354.42648 ms]: Job[44], START, G25-G26-G27-G28
DEBUG:root:Time[97354.42648 ms]: Job[45], START, G29-G30
DEBUG:root:Time[97363.33524 ms]: Job[42], END, 88814.9900999454
DEBUG:root:Time[97935.14457 ms]: Job[43], END, 89277.97476159922
DEBUG:root:Time[102186.27457 ms]: Job[40], END, 93897.66448787443
DEBUG:root:Time[103179.36477 ms]: Job[46], START, G16-G17-G18-G19-G20-G21-G22-G23
DEBUG:root:Time[103179.36477 ms]: Job[47], START, G24
DEBUG:root:Time[103201.92124 ms]: Job[41], END, 94736.68418485954
DEBUG:root:Time[103860.25648 ms]: Job[48], START, G8-G9-G10-G11
DEBUG:root:Time[103860.25648 ms]: Job[49], START, G12
DEBUG:root:Time[103860.25648 ms]: Job[50], START, G13-G14
DEBUG:root:Time[103868.82124 ms]: Job[27], END, 97484.4808951878
DEBUG:root:Time[105136.06798 ms]: Job[45], END, 96225.13326374657
DEBUG:root:Time[105723.37648 ms]: Job[49], END, 96161.21024681405
DEBUG:root:Time[106633.47477 ms]: Job[47], END, 97486.8218183404
DEBUG:root:Time[109502.93715 ms]: Job[48], END, 99977.61876642294
DEBUG:root:Time[110987.46477 ms]: Job[46], END, 102038.33298000712
DEBUG:root:Time[110987.90648 ms]: Job[51], START, G16-G17-G18-G19-G20-G21-G22-G23
DEBUG:root:Time[110987.90648 ms]: Job[52], START, G8-G9-G10-G11
DEBUG:root:Time[110987.90648 ms]: Job[53], START, G12
DEBUG:root:Time[110987.90648 ms]: Job[54], START, G24-G29-G30-G31
DEBUG:root:Time[111374.44998 ms]: Job[50], END, 101525.1160476532
DEBUG:root:Time[114476.90648 ms]: Job[53], END, 103833.92082392029
DEBUG:root:Time[114569.45648 ms]: Job[52], END, 104279.52709150566
DEBUG:root:Time[114571.36836 ms]: Job[55], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[116935.14450 ms]: Job[56], START, G16-G17-G18-G19-G20-G21-G22-G23
DEBUG:root:Time[116958.80648 ms]: Job[51], END, 106995.64972302067
DEBUG:root:Time[118309.14450 ms]: Job[57], START, G0
DEBUG:root:Time[118328.24648 ms]: Job[31], END, 111186.26301181354
DEBUG:root:Time[120485.01859 ms]: Job[58], START, G0-G1-G2-G3-G4-G5-G6-G7
DEBUG:root:Time[120504.96450 ms]: Job[57], END, 108871.49404211337
DEBUG:root:Time[121134.62689 ms]: Job[59], START, G16-G17-G18-G19
DEBUG:root:Time[121134.62689 ms]: Job[60], START, G20-G21-G22-G23
DEBUG:root:Time[121135.14450 ms]: Job[56], END, 109727.02084263394
DEBUG:root:Time[124740.93808 ms]: Job[44], END, 116019.12105375221
DEBUG:root:Time[126614.64022 ms]: Job[61], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[126672.22336 ms]: Job[55], END, 115500.72162414636
DEBUG:root:Time[129277.49022 ms]: Job[61], END, 117208.8216797231
DEBUG:root:Time[129278.67981 ms]: Job[62], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[129278.67981 ms]: Job[63], START, G25-G26-G27-G28
DEBUG:root:Time[131100.62981 ms]: Job[62], END, 118765.15812516403
DEBUG:root:Time[131104.17355 ms]: Job[64], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[132153.08022 ms]: Job[60], END, 120092.59927516535
DEBUG:root:Time[133623.39355 ms]: Job[65], START, G16-G17-G18-G19-G20-G21-G22-G23
DEBUG:root:Time[133638.80022 ms]: Job[59], END, 121729.04691665636
DEBUG:root:Time[137186.06086 ms]: Job[66], START, G0-G1
DEBUG:root:Time[137186.06086 ms]: Job[67], START, G2-G3-G4-G5
DEBUG:root:Time[137240.04859 ms]: Job[58], END, 125486.4380383752
DEBUG:root:Time[137510.06086 ms]: Job[68], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[137534.37355 ms]: Job[64], END, 124663.09957709131
DEBUG:root:Time[138082.10180 ms]: Job[69], START, G16-G17-G18-G19
DEBUG:root:Time[138082.10180 ms]: Job[70], START, G6-G7
DEBUG:root:Time[138082.10180 ms]: Job[71], START, G20
DEBUG:root:Time[138082.10180 ms]: Job[72], START, G21-G22
DEBUG:root:Time[138091.14355 ms]: Job[65], END, 125086.59939354658
DEBUG:root:Time[141083.58841 ms]: Job[73], START, G24-G29
DEBUG:root:Time[141094.90656 ms]: Job[54], END, 130117.79638052985
DEBUG:root:Time[141605.99180 ms]: Job[71], END, 127384.67659685267
DEBUG:root:Time[142864.35215 ms]: Job[74], START, G8-G9-G10-G11
DEBUG:root:Time[142871.36086 ms]: Job[68], END, 129512.00695259051
DEBUG:root:Time[146510.65088 ms]: Job[72], END, 131808.64139807943
DEBUG:root:Time[146578.46086 ms]: Job[75], START, G16-G17-G18-G19-G20-G21-G22-G23
DEBUG:root:Time[146600.96180 ms]: Job[69], END, 133222.55909487515
DEBUG:root:Time[148344.15108 ms]: Job[73], END, 133185.2953986969
DEBUG:root:Time[149347.96538 ms]: Job[70], END, 135753.38952242996
DEBUG:root:Time[151277.50541 ms]: Job[76], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[151277.50541 ms]: Job[77], START, G24-G29-G30-G31
DEBUG:root:Time[151283.43215 ms]: Job[74], END, 136032.98260652757
DEBUG:root:Time[152227.00541 ms]: Job[78], START, G16-G17-G18-G19-G20-G21-G22-G23
DEBUG:root:Time[152237.61086 ms]: Job[75], END, 136724.049609489
DEBUG:root:Time[152965.50541 ms]: Job[79], START, G25-G26-G27-G28
DEBUG:root:Time[152965.50541 ms]: Job[80], START, G6-G7
DEBUG:root:Time[152968.70172 ms]: Job[63], END, 140423.3411709907
DEBUG:root:Time[153149.66086 ms]: Job[66], END, 140041.61021346855
DEBUG:root:Time[161826.70541 ms]: Job[81], START, G8-G9-G10-G11
DEBUG:root:Time[161826.70541 ms]: Job[82], START, G12-G13-G14-G15
DEBUG:root:Time[161827.50541 ms]: Job[76], END, 146151.5798197573
DEBUG:root:Time[162419.28773 ms]: Job[83], START, G24-G29-G30-G31
DEBUG:root:Time[162464.03208 ms]: Job[77], END, 146554.79922989386
DEBUG:root:Time[165205.58106 ms]: Job[84], START, G16-G17-G18-G19-G20-G21-G22-G23
DEBUG:root:Time[165258.69541 ms]: Job[78], END, 149281.78198827402
DEBUG:root:Time[167550.29208 ms]: Job[85], START, G0-G1-G6-G7
DEBUG:root:Time[167554.70541 ms]: Job[80], END, 151364.32007312655
DEBUG:root:Time[167760.73208 ms]: Job[79], END, 151581.04044499996
DEBUG:root:Time[168422.74981 ms]: Job[67], END, 155239.91473277326
DEBUG:root:Time[168555.69863 ms]: Job[81], END, 152107.6779301495
DEBUG:root:Time[171095.88106 ms]: Job[86], START, G24-G25-G26-G27-G28-G29-G30-G31
DEBUG:root:Time[171114.31439 ms]: Job[83], END, 154550.00429434978
DEBUG:root:Time[171154.17208 ms]: Job[85], END, 154463.17865362513
DEBUG:root:Time[171154.18106 ms]: Job[87], START, G0-G1-G2-G3-G4-G5-G6-G7
DEBUG:root:Time[171154.18106 ms]: Job[88], START, G8-G9-G10-G11
DEBUG:root:Time[172065.87874 ms]: Job[82], END, 155540.80372613194
DEBUG:root:Time[172067.82769 ms]: Job[89], START, G12
DEBUG:root:Time[173949.43556 ms]: Job[88], END, 156628.1993114717
DEBUG:root:Time[173950.28106 ms]: Job[90], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[173953.12769 ms]: Job[89], END, 156604.93116419105
DEBUG:root:Time[174806.08106 ms]: Job[84], END, 158154.27135565068
DEBUG:root:Time[174818.79873 ms]: Job[91], START, G16-G17-G18-G19-G20-G21-G22-G23
DEBUG:root:Time[178472.79873 ms]: Job[91], END, 160423.8302468172
DEBUG:root:Time[178483.41639 ms]: Job[92], START, G16-G17-G18-G19-G20-G21-G22-G23
DEBUG:root:Time[186944.19639 ms]: Job[94], START, G9-G10
DEBUG:root:Time[186944.19639 ms]: Job[93], START, G8
DEBUG:root:Time[186944.19639 ms]: Job[95], START, G11
DEBUG:root:Time[186944.19639 ms]: Job[96], START, G12-G13-G14-G15
DEBUG:root:Time[186981.97106 ms]: Job[90], END, 169328.56995790062
DEBUG:root:Time[187809.50639 ms]: Job[97], START, G24-G25-G26-G27-G28-G29-G30-G31
DEBUG:root:Time[187850.91106 ms]: Job[86], END, 170626.73259824928
DEBUG:root:Time[187856.00639 ms]: Job[98], START, G0-G1-G2-G3
DEBUG:root:Time[187909.21106 ms]: Job[87], END, 170612.6420902107
DEBUG:root:Time[188851.67639 ms]: Job[93], END, 170766.81508611937
DEBUG:root:Time[189637.89639 ms]: Job[95], END, 170915.9748790078
DEBUG:root:Time[191521.23306 ms]: Job[96], END, 172239.75893647457
DEBUG:root:Time[194376.06998 ms]: Job[99], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[194383.87931 ms]: Job[94], END, 175818.78038797004
DEBUG:root:Time[197723.70639 ms]: Job[100], START, G24-G25-G26-G27-G28-G29-G30-G31
DEBUG:root:Time[197723.70639 ms]: Job[101], START, G4-G5-G6-G7
DEBUG:root:Time[197726.50639 ms]: Job[97], END, 178256.43182415975
DEBUG:root:Time[200386.55639 ms]: Job[100], END, 180097.71644975347
DEBUG:root:Time[200389.08706 ms]: Job[102], START, G24-G25-G26-G27-G28-G29-G30-G31
DEBUG:root:Time[204547.67906 ms]: Job[103], START, G24-G25-G26-G27-G28-G29-G30-G31
DEBUG:root:Time[204558.98706 ms]: Job[102], END, 184069.88590472328
DEBUG:root:Time[205405.64839 ms]: Job[101], END, 185011.33705524303
DEBUG:root:Time[205408.66639 ms]: Job[104], START, G4-G5-G6-G7
DEBUG:root:Time[207354.85749 ms]: Job[105], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[207407.75998 ms]: Job[99], END, 187497.13955871284
DEBUG:root:Time[212365.32355 ms]: Job[104], END, 191646.25496090707
DEBUG:root:Time[212375.99359 ms]: Job[106], START, G4-G5-G6-G7
DEBUG:root:Time[213014.00749 ms]: Job[105], END, 191891.51768975105
DEBUG:root:Time[213014.40596 ms]: Job[107], START, G8-G9-G10-G11
DEBUG:root:Time[213406.38568 ms]: Job[98], END, 193614.79178383583
DEBUG:root:Time[217312.26596 ms]: Job[107], END, 195987.6973152486
DEBUG:root:Time[217316.20909 ms]: Job[108], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[217316.20909 ms]: Job[109], START, G0-G1
DEBUG:root:Time[217316.20909 ms]: Job[110], START, G2
DEBUG:root:Time[219400.99576 ms]: Job[112], START, G26-G27-G28-G29
DEBUG:root:Time[219400.99576 ms]: Job[111], START, G24-G25
DEBUG:root:Time[219441.03906 ms]: Job[103], END, 198830.87463034692
DEBUG:root:Time[219558.60909 ms]: Job[108], END, 198117.52650932642
DEBUG:root:Time[219565.53951 ms]: Job[113], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[220735.42909 ms]: Job[110], END, 198939.0810464671
DEBUG:root:Time[222098.98317 ms]: Job[111], END, 200257.03883565264
DEBUG:root:Time[226042.23728 ms]: Job[114], START, G16-G17-G18-G19-G20-G21-G22-G23
DEBUG:root:Time[226071.57639 ms]: Job[92], END, 208014.76808215666
DEBUG:root:Time[227349.93759 ms]: Job[109], END, 205789.12645302038
DEBUG:root:Time[228021.40909 ms]: Job[112], END, 205901.7289788881
DEBUG:root:Time[228026.31951 ms]: Job[115], START, G24-G25-G26-G27-G28-G29-G30-G31
DEBUG:root:Time[232057.87301 ms]: Job[106], END, 210833.9564518506
