DEBUG:root:Time[0.00000 ms]: Job[ 0], ARRIVE, gpt-4
DEBUG:root:Time[11528.17412 ms]: Job[19], END, 7513.797238494581
DEBUG:root:Time[11528.59460 ms]: Job[29], START, G20-G21-G22-G23
DEBUG:root:Time[11633.47045 ms]: Job[57], ARRIVE, vgg16-1
DEBUG:root:Time[11753.61055 ms]: Job[58], ARRIVE, gpt-8
DEBUG:root:Time[11890.18262 ms]: Job[57], START, G32
DEBUG:root:Time[11890.18262 ms]: Job[38], START, G33-G34
DEBUG:root:Time[11903.18746 ms]: Job[14], END, 8348.227620130387
DEBUG:root:Time[11909.75330 ms]: Job[59], ARRIVE, gpt-4
DEBUG:root:Time[12003.92188 ms]: Job[ 9], END, 9858.554916666675
DEBUG:root:Time[12004.54048 ms]: Job[45], START, G18-G19
DEBUG:root:Time[12060.48095 ms]: Job[60], ARRIVE, gpt-4
DEBUG:root:Time[12068.66854 ms]: Job[61], ARRIVE, gpt-8
DEBUG:root:Time[12335.47169 ms]: Job[62], ARRIVE, gpt-8
DEBUG:root:Time[12542.19460 ms]: Job[28], START, G48-G49-G50-G51-G52-G53-G54-G55
DEBUG:root:Time[12545.36055 ms]: Job[63], ARRIVE, vgg16-4
DEBUG:root:Time[12575.43613 ms]: Job[50], START, G0-G35
DEBUG:root:Time[12594.85062 ms]: Job[ 1], END, 12100.854999999992
DEBUG:root:Time[12607.86743 ms]: Job[47], END, 3461.2144688330554
DEBUG:root:Time[12871.27398 ms]: Job[64], ARRIVE, gpt-8
DEBUG:root:Time[13004.54416 ms]: Job[65], ARRIVE, gpt-8
DEBUG:root:Time[13108.05064 ms]: Job[66], ARRIVE, vgg16-2
DEBUG:root:Time[13182.83508 ms]: Job[67], ARRIVE, vgg16-4
DEBUG:root:Time[13359.35390 ms]: Job[68], ARRIVE, gpt-8
DEBUG:root:Time[13378.40270 ms]: Job[69], ARRIVE, gpt-4
DEBUG:root:Time[13594.57586 ms]: Job[70], ARRIVE, gpt-2
DEBUG:root:Time[13934.75468 ms]: Job[34], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[13959.81929 ms]: Job[13], END, 10728.287298497718
DEBUG:root:Time[14044.69295 ms]: Job[66], START, G16-G17
DEBUG:root:Time[14065.54603 ms]: Job[30], END, 7151.511083333348
DEBUG:root:Time[14086.00262 ms]: Job[57], END, 2452.532172057263
DEBUG:root:Time[14098.91244 ms]: Job[70], START, G4-G32
DEBUG:root:Time[14131.98566 ms]: Job[53], END, 3489.0
DEBUG:root:Time[14221.31520 ms]: Job[71], ARRIVE, resnet50-1
DEBUG:root:Time[14702.00948 ms]: Job[72], ARRIVE, gpt-2
DEBUG:root:Time[14905.05801 ms]: Job[71], START, G6
DEBUG:root:Time[14927.19946 ms]: Job[22], END, 9663.644166666678
DEBUG:root:Time[15158.85568 ms]: Job[73], ARRIVE, gpt-2
DEBUG:root:Time[15250.44955 ms]: Job[74], ARRIVE, gpt-4
DEBUG:root:Time[15513.56125 ms]: Job[75], ARRIVE, gpt-8
DEBUG:root:Time[15675.92559 ms]: Job[76], ARRIVE, resnet50-8
DEBUG:root:Time[15909.23285 ms]: Job[77], ARRIVE, gpt-4
DEBUG:root:Time[15976.91342 ms]: Job[78], ARRIVE, gpt-8
DEBUG:root:Time[16121.85298 ms]: Job[20], START, G24-G25-G26-G27-G28-G29-G30-G31
DEBUG:root:Time[16176.76790 ms]: Job[10], END, 13962.524999999983
DEBUG:root:Time[16179.69163 ms]: Job[79], ARRIVE, gpt-4
DEBUG:root:Time[16190.38534 ms]: Job[80], ARRIVE, vgg16-2
DEBUG:root:Time[16448.02070 ms]: Job[81], ARRIVE, resnet50-4
DEBUG:root:Time[16457.45468 ms]: Job[34], END, 8912.744452203173
DEBUG:root:Time[16459.39460 ms]: Job[24], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[16525.07502 ms]: Job[82], ARRIVE, gpt-4
DEBUG:root:Time[16564.31010 ms]: Job[83], ARRIVE, gpt-4
DEBUG:root:Time[16651.80970 ms]: Job[84], ARRIVE, resnet50-8
DEBUG:root:Time[16690.99342 ms]: Job[85], ARRIVE, gpt-4
DEBUG:root:Time[17224.17846 ms]: Job[86], ARRIVE, gpt-8
DEBUG:root:Time[17296.56897 ms]: Job[87], ARRIVE, gpt-8
DEBUG:root:Time[17296.56897 ms]: Job[36], START, G48-G49-G50-G51
DEBUG:root:Time[17296.56897 ms]: Job[40], START, G52-G53-G54-G55
DEBUG:root:Time[17307.79460 ms]: Job[28], END, 10789.529818576993
DEBUG:root:Time[17321.23624 ms]: Job[88], ARRIVE, mobilenet-4
DEBUG:root:Time[17348.19653 ms]: Job[89], ARRIVE, vgg16-1
DEBUG:root:Time[17348.19653 ms]: Job[89], START, G7
DEBUG:root:Time[17653.40110 ms]: Job[90], ARRIVE, gpt-8
DEBUG:root:Time[18048.96848 ms]: Job[91], ARRIVE, mobilenet-8
DEBUG:root:Time[18048.96848 ms]: Job[17], START, G56-G57-G58-G59-G60-G61-G62-G63
DEBUG:root:Time[18056.80831 ms]: Job[92], ARRIVE, vgg16-8
DEBUG:root:Time[18084.86131 ms]: Job[93], ARRIVE, vgg16-1
DEBUG:root:Time[18104.81009 ms]: Job[ 4], END, 16755.030000000017
DEBUG:root:Time[18382.62470 ms]: Job[93], START, G20
DEBUG:root:Time[18382.62470 ms]: Job[72], START, G21-G22
DEBUG:root:Time[18392.34927 ms]: Job[29], END, 11724.79339729482
DEBUG:root:Time[18395.99909 ms]: Job[73], START, G6-G23
DEBUG:root:Time[18428.94801 ms]: Job[71], END, 4207.6328077788585
DEBUG:root:Time[18565.09892 ms]: Job[94], ARRIVE, gpt-2
DEBUG:root:Time[18721.92151 ms]: Job[95], ARRIVE, mobilenet-1
DEBUG:root:Time[19211.88989 ms]: Job[95], START, G7
DEBUG:root:Time[19233.49653 ms]: Job[89], END, 1885.2999999999993
DEBUG:root:Time[19281.47412 ms]: Job[96], ARRIVE, gpt-4
DEBUG:root:Time[19470.07457 ms]: Job[97], ARRIVE, resnet50-8
DEBUG:root:Time[19791.59390 ms]: Job[98], ARRIVE, vgg16-4
DEBUG:root:Time[19910.62042 ms]: Job[99], ARRIVE, gpt-8
DEBUG:root:Time[20288.83994 ms]: Job[100], ARRIVE, gpt-8
DEBUG:root:Time[20290.10470 ms]: Job[93], END, 2205.2433956494096
DEBUG:root:Time[20357.84111 ms]: Job[80], START, G18-G19
DEBUG:root:Time[20381.77140 ms]: Job[45], END, 11470.836683104104
DEBUG:root:Time[20394.31134 ms]: Job[101], ARRIVE, gpt-4
DEBUG:root:Time[20421.01702 ms]: Job[94], START, G0-G20
DEBUG:root:Time[20431.95626 ms]: Job[50], END, 10582.622326643932
DEBUG:root:Time[20489.10116 ms]: Job[102], ARRIVE, gpt-8
DEBUG:root:Time[20610.16443 ms]: Job[103], ARRIVE, gpt-8
DEBUG:root:Time[20719.06859 ms]: Job[104], ARRIVE, resnet50-4
DEBUG:root:Time[21000.40659 ms]: Job[33], END, 13775.491819466797
DEBUG:root:Time[21122.48980 ms]: Job[105], ARRIVE, gpt-8
DEBUG:root:Time[21223.91656 ms]: Job[106], ARRIVE, vgg16-4
DEBUG:root:Time[21324.56865 ms]: Job[107], ARRIVE, gpt-4
DEBUG:root:Time[21441.08258 ms]: Job[108], ARRIVE, gpt-8
DEBUG:root:Time[21560.81114 ms]: Job[109], ARRIVE, gpt-2
DEBUG:root:Time[21560.81114 ms]: Job[109], START, G1-G2
DEBUG:root:Time[21796.34804 ms]: Job[110], ARRIVE, resnet50-1
DEBUG:root:Time[21796.34804 ms]: Job[110], START, G35
DEBUG:root:Time[21841.94434 ms]: Job[111], ARRIVE, mobilenet-2
DEBUG:root:Time[21905.58989 ms]: Job[95], END, 3183.6683791714677
DEBUG:root:Time[22048.67784 ms]: Job[41], START, G48-G49-G50-G51
DEBUG:root:Time[22050.11897 ms]: Job[36], END, 14276.800577921635
DEBUG:root:Time[22119.68011 ms]: Job[112], ARRIVE, gpt-4
DEBUG:root:Time[22183.07143 ms]: Job[113], ARRIVE, vgg16-8
DEBUG:root:Time[22614.38393 ms]: Job[111], START, G33-G34
DEBUG:root:Time[22620.16354 ms]: Job[38], END, 14625.697816350887
DEBUG:root:Time[22895.48635 ms]: Job[114], ARRIVE, gpt-8
DEBUG:root:Time[22915.30969 ms]: Job[70], END, 9320.733833010241
DEBUG:root:Time[22926.32358 ms]: Job[115], ARRIVE, gpt-8
DEBUG:root:Time[23282.52623 ms]: Job[116], ARRIVE, vgg16-8
DEBUG:root:Time[23377.53411 ms]: Job[117], ARRIVE, mobilenet-1
DEBUG:root:Time[23377.53411 ms]: Job[117], START, G4
DEBUG:root:Time[23396.69525 ms]: Job[118], ARRIVE, gpt-8
DEBUG:root:Time[23681.32407 ms]: Job[119], ARRIVE, gpt-2
DEBUG:root:Time[23681.32407 ms]: Job[119], START, G7-G32
DEBUG:root:Time[23934.19460 ms]: Job[35], END, 16247.38986619516
DEBUG:root:Time[25215.56804 ms]: Job[110], END, 3419.220000000001
DEBUG:root:Time[25324.90218 ms]: Job[111], END, 3482.9578468400214
DEBUG:root:Time[25329.84979 ms]: Job[42], START, G3-G5-G33-G34
DEBUG:root:Time[25782.39051 ms]: Job[73], END, 10623.534827180556
DEBUG:root:Time[26235.84111 ms]: Job[48], START, G4-G6-G23-G35
DEBUG:root:Time[26268.33411 ms]: Job[117], END, 2890.7999999999993
DEBUG:root:Time[26743.88234 ms]: Job[52], START, G52-G53-G54-G55
DEBUG:root:Time[26763.66897 ms]: Job[40], END, 18475.058887115472
DEBUG:root:Time[28138.49074 ms]: Job[119], END, 4457.1666666666715
DEBUG:root:Time[28167.60194 ms]: Job[18], START, G24-G25-G26-G27-G28-G29-G30-G31
DEBUG:root:Time[28222.70798 ms]: Job[20], END, 23785.983938028905
DEBUG:root:Time[28507.53292 ms]: Job[25], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[28560.24960 ms]: Job[24], END, 22935.3513343796
DEBUG:root:Time[29086.03392 ms]: Job[44], START, G7-G21-G22-G32
DEBUG:root:Time[29118.03420 ms]: Job[72], END, 14416.024719692658
DEBUG:root:Time[29191.04111 ms]: Job[59], START, G44-G45-G46-G47
DEBUG:root:Time[29213.12086 ms]: Job[ 5], END, 27608.352544529214
DEBUG:root:Time[29630.69102 ms]: Job[94], END, 11065.592096355143
DEBUG:root:Time[30484.29295 ms]: Job[54], START, G52-G53-G54-G55
DEBUG:root:Time[30484.93234 ms]: Job[52], END, 20195.002951701426
DEBUG:root:Time[30819.09295 ms]: Job[60], START, G0-G3-G5-G20
DEBUG:root:Time[30820.24445 ms]: Job[42], END, 22271.899315593182
DEBUG:root:Time[31210.52928 ms]: Job[48], END, 21685.210895414326
DEBUG:root:Time[31214.64111 ms]: Job[63], START, G4-G6-G23-G33
DEBUG:root:Time[32231.59112 ms]: Job[67], START, G16-G17-G34-G35
DEBUG:root:Time[32234.69295 ms]: Job[66], END, 19126.64230882021
DEBUG:root:Time[32324.34639 ms]: Job[109], END, 10763.535249999997
DEBUG:root:Time[32425.81312 ms]: Job[69], START, G36-G37-G38-G39
DEBUG:root:Time[32447.54779 ms]: Job[23], END, 27141.316771600665
DEBUG:root:Time[32552.64044 ms]: Job[74], START, G40-G41-G42-G43
DEBUG:root:Time[32567.96514 ms]: Job[ 3], END, 31226.104096692074
DEBUG:root:Time[33564.04192 ms]: Job[77], START, G48-G49-G50-G51
DEBUG:root:Time[33613.59117 ms]: Job[41], END, 25148.354119361626
DEBUG:root:Time[35679.96391 ms]: Job[16], START, G56-G57-G58-G59-G60-G61-G62-G63
DEBUG:root:Time[35734.83348 ms]: Job[17], END, 31843.419137512654
DEBUG:root:Time[39037.28303 ms]: Job[79], START, G0-G1-G2-G3
DEBUG:root:Time[39069.21295 ms]: Job[60], END, 27008.732006648504
DEBUG:root:Time[41293.84111 ms]: Job[81], START, G44-G45-G46-G47
DEBUG:root:Time[41342.88111 ms]: Job[59], END, 29433.127805190925
DEBUG:root:Time[44092.80579 ms]: Job[82], START, G5-G18-G19-G20
DEBUG:root:Time[44103.44111 ms]: Job[80], END, 27913.05577082281
DEBUG:root:Time[44551.00175 ms]: Job[83], START, G48-G49-G50-G51
DEBUG:root:Time[44574.40192 ms]: Job[77], END, 28665.16907377315
DEBUG:root:Time[44867.20822 ms]: Job[26], START, G24-G25-G26-G27-G28-G29-G30-G31
DEBUG:root:Time[44922.63194 ms]: Job[18], END, 40971.97904567695
DEBUG:root:Time[45151.84389 ms]: Job[85], START, G40-G41-G42-G43
DEBUG:root:Time[45174.55377 ms]: Job[74], END, 29924.104221398884
DEBUG:root:Time[45206.94620 ms]: Job[27], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[45262.56292 ms]: Job[25], END, 39490.75941364297
DEBUG:root:Time[45705.42639 ms]: Job[88], START, G36-G37-G38-G39
DEBUG:root:Time[45776.67312 ms]: Job[69], END, 32398.27041668931
DEBUG:root:Time[47230.69813 ms]: Job[96], START, G44-G45-G46-G47
DEBUG:root:Time[47232.10772 ms]: Job[81], END, 30784.087023383003
DEBUG:root:Time[48807.82722 ms]: Job[85], END, 32116.83379435288
DEBUG:root:Time[48807.92079 ms]: Job[98], START, G40-G41-G42-G43
DEBUG:root:Time[48814.31405 ms]: Job[88], END, 31493.07780207693
DEBUG:root:Time[48815.21915 ms]: Job[101], START, G36-G37-G38-G39
DEBUG:root:Time[50172.98497 ms]: Job[63], END, 37627.62442084906
DEBUG:root:Time[50174.67959 ms]: Job[104], START, G4-G6-G23-G33
DEBUG:root:Time[51930.74182 ms]: Job[106], START, G44-G45-G46-G47
DEBUG:root:Time[51932.14480 ms]: Job[96], END, 32650.67067488664
DEBUG:root:Time[55561.96945 ms]: Job[107], START, G48-G49-G50-G51
DEBUG:root:Time[55575.55482 ms]: Job[104], END, 34856.48623466685
DEBUG:root:Time[55577.10303 ms]: Job[112], START, G4-G6-G23-G33
DEBUG:root:Time[55611.69508 ms]: Job[83], END, 39047.38498215149
DEBUG:root:Time[56534.66248 ms]: Job[101], END, 36140.35114042068
DEBUG:root:Time[56603.83140 ms]: Job[31], START, G0-G1-G2-G3-G36-G37-G38-G39
DEBUG:root:Time[56651.17636 ms]: Job[79], END, 40471.48473162718
DEBUG:root:Time[60000.77079 ms]: Job[82], END, 43475.695773137995
DEBUG:root:Time[60055.49140 ms]: Job[32], START, G5-G7-G18-G19-G20-G21-G22-G32
DEBUG:root:Time[60066.43865 ms]: Job[44], END, 51344.62162536451
DEBUG:root:Time[60091.63612 ms]: Job[107], END, 38767.067470542504
DEBUG:root:Time[60337.49534 ms]: Job[39], START, G48-G49-G50-G51-G52-G53-G54-G55
DEBUG:root:Time[60344.98260 ms]: Job[54], END, 49367.87241990001
DEBUG:root:Time[60439.78135 ms]: Job[67], END, 47256.946268329935
DEBUG:root:Time[61565.82636 ms]: Job[46], START, G24-G25-G26-G27-G28-G29-G30-G31
DEBUG:root:Time[61622.23822 ms]: Job[26], END, 55634.27836553335
DEBUG:root:Time[62999.37844 ms]: Job[51], START, G48-G49-G50-G51-G52-G53-G54-G55
DEBUG:root:Time[63000.34534 ms]: Job[39], END, 54925.321796069424
DEBUG:root:Time[65436.65970 ms]: Job[55], START, G4-G6-G16-G17-G23-G33-G34-G35
DEBUG:root:Time[65455.84970 ms]: Job[112], END, 43336.169586133015
DEBUG:root:Time[68959.96140 ms]: Job[56], START, G48-G49-G50-G51-G52-G53-G54-G55
DEBUG:root:Time[68970.27844 ms]: Job[51], END, 59007.12168446224
DEBUG:root:Time[69347.87140 ms]: Job[58], START, G24-G25-G26-G27-G28-G29-G30-G31
DEBUG:root:Time[69373.92636 ms]: Job[46], END, 60424.79456943089
DEBUG:root:Time[73159.96140 ms]: Job[56], END, 61751.837747142075
DEBUG:root:Time[73168.84293 ms]: Job[61], START, G48-G49-G50-G51-G52-G53-G54-G55
DEBUG:root:Time[73261.19140 ms]: Job[62], START, G5-G7-G18-G19-G20-G21-G22-G32
DEBUG:root:Time[73297.28577 ms]: Job[32], END, 66087.47226133964
DEBUG:root:Time[74649.73107 ms]: Job[64], START, G4-G6-G16-G17-G23-G33-G34-G35
DEBUG:root:Time[74660.12036 ms]: Job[55], END, 63488.6186257843
DEBUG:root:Time[74819.87773 ms]: Job[65], START, G56-G57-G58-G59-G60-G61-G62-G63
DEBUG:root:Time[74841.05391 ms]: Job[16], END, 71251.11614112076
DEBUG:root:Time[75072.15907 ms]: Job[62], END, 62736.687378274044
DEBUG:root:Time[75072.88410 ms]: Job[68], START, G5-G7-G18-G19-G20-G21-G22-G32
DEBUG:root:Time[75831.69293 ms]: Job[61], END, 63763.02438575923
DEBUG:root:Time[75831.89760 ms]: Job[75], START, G48-G49-G50-G51-G52-G53-G54-G55
DEBUG:root:Time[79287.62773 ms]: Job[65], END, 66283.08357286597
DEBUG:root:Time[79287.73620 ms]: Job[76], START, G56-G57-G58-G59-G60-G61-G62-G63
DEBUG:root:Time[79606.95093 ms]: Job[78], START, G4-G6-G16-G17-G23-G33-G34-G35
DEBUG:root:Time[79621.02107 ms]: Job[64], END, 66749.74708974373
DEBUG:root:Time[80188.70266 ms]: Job[106], END, 58964.786101631296
DEBUG:root:Time[80277.83620 ms]: Job[84], START, G40-G41-G42-G43-G44-G45-G46-G47
DEBUG:root:Time[80280.94639 ms]: Job[98], END, 60489.352489877856
DEBUG:root:Time[80528.21426 ms]: Job[86], START, G5-G7-G18-G19-G20-G21-G22-G32
DEBUG:root:Time[80536.83993 ms]: Job[68], END, 67177.48602631211
DEBUG:root:Time[81478.93620 ms]: Job[87], START, G48-G49-G50-G51-G52-G53-G54-G55
DEBUG:root:Time[81491.04760 ms]: Job[75], END, 65977.48634832079
DEBUG:root:Time[86053.11989 ms]: Job[90], START, G24-G25-G26-G27-G28-G29-G30-G31
DEBUG:root:Time[86102.90140 ms]: Job[58], END, 74349.29084619296
DEBUG:root:Time[87313.73530 ms]: Job[91], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[87342.29620 ms]: Job[27], END, 80957.95585587305
DEBUG:root:Time[89835.18222 ms]: Job[92], START, G56-G57-G58-G59-G60-G61-G62-G63
DEBUG:root:Time[89837.73620 ms]: Job[76], END, 74161.81060651233
DEBUG:root:Time[89844.29140 ms]: Job[97], START, G4-G6-G16-G17-G23-G33-G34-G35
DEBUG:root:Time[89873.33530 ms]: Job[99], START, G40-G41-G42-G43-G44-G45-G46-G47
DEBUG:root:Time[89878.33620 ms]: Job[84], END, 73226.52649355229
DEBUG:root:Time[89908.05243 ms]: Job[78], END, 73931.13900573074
DEBUG:root:Time[90967.73530 ms]: Job[91], END, 72918.76682375443
DEBUG:root:Time[90969.55490 ms]: Job[100], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[93632.40490 ms]: Job[100], END, 73343.56495605022
DEBUG:root:Time[93639.60390 ms]: Job[102], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[97402.42890 ms]: Job[103], START, G5-G7-G18-G19-G20-G21-G22-G32
DEBUG:root:Time[97430.05010 ms]: Job[86], END, 80205.87163351901
DEBUG:root:Time[97800.09140 ms]: Job[105], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[97809.50390 ms]: Job[102], END, 77320.4027443534
DEBUG:root:Time[98179.40740 ms]: Job[108], START, G48-G49-G50-G51-G52-G53-G54-G55
DEBUG:root:Time[98233.96620 ms]: Job[87], END, 80937.39722811189
DEBUG:root:Time[98261.21640 ms]: Job[97], END, 78791.14183045496
DEBUG:root:Time[98262.69722 ms]: Job[113], START, G4-G6-G16-G17-G23-G33-G34-G35
DEBUG:root:Time[99043.89015 ms]: Job[114], START, G24-G25-G26-G27-G28-G29-G30-G31
DEBUG:root:Time[99084.80989 ms]: Job[90], END, 81431.40878483748
DEBUG:root:Time[100421.80740 ms]: Job[108], END, 78980.72481842476
DEBUG:root:Time[100424.60722 ms]: Job[115], START, G48-G49-G50-G51-G52-G53-G54-G55
DEBUG:root:Time[102849.68473 ms]: Job[116], START, G40-G41-G42-G43-G44-G45-G46-G47
